candidate_id,run_role,geo_id,dimension,rows,first_date,last_date,mean_value,value_std,mean_absolute_change_1m,p90_absolute_change_1m,maximum_absolute_change_1m,sign_flip_rate,near_zero_rate,overlap_rows,baseline_challenger_correlation,mean_absolute_baseline_challenger_difference
price_family_ma12_structural_linked,baseline,alameda_county_ca__county,affordability,129,2015-11-30,2026-07-31,-0.16092793978541797,0.43272719219805994,0.24821536109949924,0.4749395079350956,1.2382768705527063,0.23255813953488372,0.16279069767441862,129,0.7607635242592482,0.23142183102759328
price_family_ma12_structural_linked,challenger,alameda_county_ca__county,affordability,129,2015-11-30,2026-07-31,-0.19242232622743505,0.412995413624155,0.09594086020494662,0.21731118649914388,0.5383723815312326,0.06976744186046512,0.12403100775193798,129,0.7607635242592482,0.23142183102759328
price_family_ma12_structural_linked,baseline,alameda_county_ca__county,price,140,2014-12-31,2026-07-31,-0.005298890848809845,0.3760467117702262,0.26343605831497346,0.5532460010780919,1.1036666666666668,0.34285714285714286,0.2,129,0.5056522845781131,0.3484281028630418
price_family_ma12_structural_linked,challenger,alameda_county_ca__county,price,129,2015-11-30,2026-07-31,-0.137604397894463,0.44975591288504085,0.07064872435666737,0.1747040137289035,0.5977777777777777,0.05426356589147287,0.07751937984496124,129,0.5056522845781131,0.3484281028630418
price_family_ma12_structural_linked,baseline,district_of_columbia_dc__county,affordability,129,2015-11-30,2026-07-31,0.021466563530588855,0.40787494141281877,0.3889078872620067,0.7832900365279608,1.2275954585924924,0.4186046511627907,0.23255813953488372,129,0.6382714286207625,0.28851267591237606
price_family_ma12_structural_linked,challenger,district_of_columbia_dc__county,affordability,129,2015-11-30,2026-07-31,0.040315807778232494,0.4192026683635855,0.11852489216836982,0.21413278347188627,1.0333132898364785,0.12403100775193798,0.1937984496124031,129,0.6382714286207625,0.28851267591237606
price_family_ma12_structural_linked,baseline,district_of_columbia_dc__county,price,140,2014-12-31,2026-07-31,0.05100747853262323,0.3733674674515388,0.4048414661548564,0.848299633020268,1.3593333333333333,0.5142857142857142,0.2,129,0.38994894054546714,0.35825662000302566
price_family_ma12_structural_linked,challenger,district_of_columbia_dc__county,price,129,2015-11-30,2026-07-31,-0.04323695797505998,0.4365610735769721,0.12751695261793644,0.305340408120866,0.8992877492877493,0.11627906976744186,0.13953488372093023,129,0.38994894054546714,0.35825662000302566
