candidate_id,run_role,geo_id,canonical_metric_key,feature_component,feature_origin,series_variant,series_family,comparison_pair,minimum_calendar_month_mean_absolute_change,maximum_calendar_month_mean_absolute_change,seasonal_spread,minimum_month,maximum_month,baseline_seasonal_spread,seasonal_spread_ratio_challenger_vs_baseline,dimension,axis
price_family_ma12_structural_linked,raw_source,20006_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,3.19083496449241,5.622162280321427,2.4313273158290167,11.0,5.0,2.4313273158290167,1.0,,
price_family_ma12_structural_linked,structural_ma12,20006_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,3.19083496449241,5.622162280321427,2.4313273158290167,11.0,5.0,2.4313273158290167,1.0,,
price_family_ma12_structural_linked,raw_source,20006_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,2462.019230769231,25484.848484848477,23022.829254079246,6.0,3.0,23022.829254079246,1.0,,
price_family_ma12_structural_linked,structural_ma12,20006_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,2462.019230769231,25484.848484848477,23022.829254079246,6.0,3.0,23022.829254079246,1.0,,
price_family_ma12_structural_linked,raw_source,20007_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,2.1316284217051327,3.0580432001845077,0.926414778479375,12.0,5.0,0.926414778479375,1.0,,
price_family_ma12_structural_linked,structural_ma12,20007_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,2.1316284217051327,3.0580432001845077,0.926414778479375,12.0,5.0,0.926414778479375,1.0,,
price_family_ma12_structural_linked,raw_source,20007_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,6503.525641025635,9927.083333333305,3423.5576923076696,7.0,4.0,3423.5576923076696,1.0,,
price_family_ma12_structural_linked,structural_ma12,20007_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,6503.525641025635,9927.083333333305,3423.5576923076696,7.0,4.0,3423.5576923076696,1.0,,
price_family_ma12_structural_linked,raw_source,20008_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,1.2504369261795056,2.0003843014102665,0.7499473752307608,6.0,9.0,0.7499473752307608,1.0,,
price_family_ma12_structural_linked,structural_ma12,20008_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,1.2504369261795056,2.0003843014102665,0.7499473752307608,6.0,9.0,0.7499473752307608,1.0,,
price_family_ma12_structural_linked,raw_source,20008_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,4666.666666666665,8784.961538461552,4118.294871794887,3.0,7.0,4118.294871794887,1.0,,
