candidate_id,run_role,geo_id,axis,rows,first_date,last_date,mean_value,value_std,mean_absolute_change_1m,p90_absolute_change_1m,maximum_absolute_change_1m,sign_flip_rate,near_zero_rate,overlap_rows,baseline_challenger_correlation,mean_absolute_baseline_challenger_difference,rows_conviction,mean_axis_score,mean_absolute_axis_score,median_absolute_axis_score,near_origin_rate_005,near_origin_rate_010,strong_conviction_rate_025
price_family_ma12_structural_linked,baseline,alameda_county_ca__county,demand,209,2008-12-31,2026-07-31,0.17716619006536483,0.26046060888898914,0.11927986861585896,0.2329416649145887,1.0544444444444445,0.13875598086124402,0.3253588516746411,209,0.9898982112984845,0.027664545294705963,209,0.17716619006536483,0.2486204010556964,0.20456885981026815,0.12440191387559808,0.3253588516746411,0.41148325358851673
price_family_ma12_structural_linked,challenger,alameda_county_ca__county,demand,209,2008-12-31,2026-07-31,0.16809498734751907,0.2742023604732284,0.11476553930828388,0.21997876424197682,1.0544444444444445,0.15789473684210525,0.2535885167464115,209,0.9898982112984845,0.027664545294705963,209,0.16809498734751907,0.25334879626137574,0.21421507331446044,0.15789473684210525,0.2535885167464115,0.40669856459330145
price_family_ma12_structural_linked,baseline,district_of_columbia_dc__county,demand,209,2008-12-31,2026-07-31,0.14049884782305244,0.18772485113577272,0.11452520932980423,0.2328109467493532,1.0127777777777778,0.22488038277511962,0.430622009569378,209,0.9737706743059905,0.02879961837180291,209,0.14049884782305244,0.17420503926806827,0.12100996383804508,0.27751196172248804,0.430622009569378,0.2727272727272727
price_family_ma12_structural_linked,challenger,district_of_columbia_dc__county,demand,209,2008-12-31,2026-07-31,0.13552550743889047,0.1954214041022743,0.11089285120205569,0.24001904838120688,1.0127777777777778,0.23444976076555024,0.42105263157894735,209,0.9737706743059905,0.02879961837180291,209,0.13552550743889047,0.17841879589418794,0.1242122524398113,0.22488038277511962,0.42105263157894735,0.2727272727272727
