PERIOD_END	PERIOD_BEGIN	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED	_n_region	_n_city	_n_state	_n_county	_state_code
2014-07-31	2014-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	317500.0	-0.02307692308	0.007936507937	325000.0	0.0	0.06592325353	152.750611247	-0.0005762935061	0.03264924825	161.064130874	0.04088732047	0.04482541059	758.0	-0.05131414268	-0.007853403141	903.0	-0.07194244604	-0.07479508197	1016.0	0.004945598417	0.09837837838	2325.0	0.1324890404	0.5087605451	3.1	0.5	1.1	26.0	4.0	7.0	0.9890087971	-0.0003703559307	-0.008049887324	0.22823219	-0.008313492129	-0.09899294092	0.3346236559	-0.01169879903	0.08673267603	0.1251384275	-0.04032919844	-0.1012959988	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-04-30	2020-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	335000.0	0.01515151515	0.046875	399900.0	-0.0002475006188	0.01497461929	179.166666667	0.002976420322	0.06075433231	171.998535871	-0.009061933253	0.02934508391	265.0	-0.07342657343	-0.1137123746	303.0	-0.1962864721	-0.2836879433	294.0	-0.2303664921	-0.3422818792	383.0	0.04931506849	-0.1009389671	1.4	0.1	0.0	21.0	6.0	-1.0	1.004315128	0.00155508063	0.003865638001	0.4339622642	-0.06603773585	0.0292799899	0.1906005222	0.1001895633	-0.02066708344	0.6105610561	-0.1427545938	-0.08920253728	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-07-31	2020-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	340000.0	-0.02855616303	0.0625	415500.0	0.02592592593	0.108	176.923076923	-0.02059061265	0.04109785077	179.487179487	0.02257909546	0.0520630554	399.0	0.1531791908	0.09615384615	470.0	-0.01467505241	0.3314447592	427.0	0.1478494624	0.2270114943	384.0	0.01587301587	-0.2033195021	1.0	-0.1	-0.3	21.0	-9.0	-2.0	1.005112331	0.002251877036	0.006623192614	0.4561403509	0.02261433932	0.118228263	0.1171875	0.0007853835979	-0.1525220436	0.6914893617	0.06465498015	0.1504128745	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2023-02-28	2023-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	594900.0	-0.01993410214	-0.006015037594	515000.0	0.03084529314	0.08421052632	220.824949698	0.05701542589	-0.008136040915	218.540093055	-0.05437391014	0.01168764019	211.0	0.3105590062	-0.1526104418	253.0	-0.007843137255	-0.1891025641	225.0	0.2784090909	-0.3401759531	304.0	-0.0843373494	-0.1162790698	1.4	-0.7	0.0	48.0	-17.0	31.0	0.9981264736	0.005171291588	-0.02838744376	0.3838862559	0.135439051	-0.2988446678	0.1644736842	-0.09155041218	0.09761321909	0.6245059289	0.2088196543	-0.1831863788	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2021-05-31	2021-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	605000.0	0.04310344828	0.2234580384	450000.0	-0.02173806711	0.09489051095	195.729537367	0.01188690356	0.1961249506	202.330913259	0.03275568706	0.1477769689	586.0	0.1838383838	0.465	655.0	0.04967948718	0.07026143791	664.0	-0.07391910739	0.5514018692	535.0	0.1008230453	-0.1705426357	0.9	-0.1	-0.7	6.0	-1.0	-25.0	1.04290108	0.001789566322	0.04220223491	0.7559726962	0.02667976695	0.3784726962	0.1065420561	0.003661397639	-0.08105484315	0.8396946565	-0.01286944608	0.3445966173	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2024-02-29	2024-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	485000.0	0.07777777778	0.07777777778	540000.0	0.009345794393	0.04854368932	246.865203762	0.002015299904	0.08029901133	243.497182262	-0.01986670442	0.1141991332	141.0	0.03676470588	-0.11875	162.0	-0.06358381503	-0.1147540984	172.0	0.1096774194	0.2463768116	164.0	0.05806451613	0.1468531469	1.2	0.1	0.3	26.0	-13.0	-7.0	1.007991851	0.006450244163	0.009148503758	0.5035460993	0.1506049228	0.1285460993	0.1219512195	0.02517702596	-0.01091591335	0.6851851852	0.08980946264	0.1059502125	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2015-06-30	2015-06-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	270000.0	0.00185528757	0.001948232675	325000.0	-0.07140204006	0.0	147.963447329	-0.04645778388	-0.02544987481	157.082285213	0.01641478667	0.0151543864	320.0	0.04234527687	0.1111111111	388.0	-0.04197530864	0.02917771883	406.0	-0.1096491228	0.0656167979	774.0	0.01044386423	0.1907692308	2.4	-0.1	0.1	22.0	-2.0	1.0	0.9933119229	0.002105543087	0.005498040098	0.246875	-0.01696864821	0.01770833333	0.2868217054	0.01005930334	-0.05933214073	0.1649484536	-0.06961944763	-0.02338045886	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2024-04-30	2024-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	292500.0	-0.1102661597	-0.03305785124	575000.0	0.0	0.08137588626	278.702516765	0.0004089995748	0.06101613077	244.155075466	0.002822526978	0.05474992601	40.0	0.4285714286	0.6666666667	50.0	0.0	0.3513513514	41.0	-0.1086956522	0.07894736842	48.0	-0.1272727273	0.02127659574	1.2	-0.8	-0.8	23.0	-4.0	-6.0	1.013058145	0.005068040471	0.0001143090819	0.475	-0.1321428571	0.01666666667	0.1666666667	0.00303030303	0.0390070922	0.58	-0.04	-0.1227027027	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-02-29	2016-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	189950.0	0.3376760563	0.1512121212	338000.0	0.02455289482	-0.06085023618	151.874469862	0.1189596597	0.0164172025	158.784379671	0.009082616268	0.03009193461	30.0	0.6666666667	0.1111111111	46.0	0.84	0.2105263158	51.0	0.04081632653	0.4571428571	101.0	-0.04716981132	-0.1140350877	3.4	-2.5	-0.8	45.0	-47.0	-22.0	0.9690955213	0.0002986952162	-0.01213486116	0.0	-0.1111111111	0.0	0.08910891089	-0.00523071175	-0.06001389613	0.1956521739	0.03565217391	0.03775743707	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2015-02-28	2015-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	400000.0	0.08695652174	0.1173184358	359900.0	0.09725609756	0.07493802455	157.091561939	0.05620973704	-0.01156335633	154.145833333	-0.01249248859	-0.0001782327586	233.0	0.01304347826	0.09389671362	368.0	0.1017964072	0.1719745223	479.0	0.2911051213	0.2313624679	1048.0	0.0264446621	0.2329411765	4.5	0.1	0.5	73.0	-12.0	24.0	0.9805701955	0.0004411866369	-0.001372655095	0.1845493562	0.006288486658	-0.01263374237	0.159351145	-0.04926785594	-0.004178266727	0.2608695652	0.1081749544	0.0920797563	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-11-30	2016-11-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	171500.0	-0.2292134831	-0.0101010101	308000.0	-0.06160502102	0.009836065574	154.093535777	-0.02755404889	0.07408019651	163.285878868	0.01764796151	0.02217484363	30.0	-0.3181818182	0.6666666667	26.0	-0.4583333333	-0.2121212121	37.0	0.15625	0.1212121212	88.0	0.02325581395	-0.06382978723	2.9	0.9	-2.3	40.0	-20.0	-55.0	0.9690700715	-0.007885566843	-0.002548094571	0.06666666667	-0.04696969697	-0.04444444444	0.125	-0.04941860465	-0.02393617021	0.03846153846	-0.04487179487	-0.1130536131	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-08-31	2022-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	275000.0	-0.05498281787	0.1956521739	489900.0	-0.0002040816327	0.1393023256	251.595744681	0.01814589666	0.110634541	219.645720095	-0.003563203568	0.06791107373	35.0	-0.3137254902	-0.3396226415	48.0	0.02127659574	-0.3424657534	35.0	-0.2222222222	-0.5070422535	53.0	0.0	-0.3291139241	1.5	0.5	0.0	26.0	12.0	7.0	0.991681882	-0.01119252509	-0.003552094373	0.4	0.007843137255	0.1358490566	0.2830188679	0.1320754717	-0.02077860043	0.625	0.007978723404	0.008561643836	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2013-11-30	2013-11-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	364900.0	-0.05953608247	0.03923104308	275000.0	-0.08302767589	-0.03508602647	154.293766857	-0.01251989211	0.04306195607	153.10319289	-0.01010866666	0.08017688764	275.0	-0.2296918768	-0.1564417178	348.0	-0.2673684211	-0.03601108033	237.0	-0.3577235772	-0.2126245847	884.0	-0.1417475728	0.09405940594	3.2	0.3	0.7	45.0	8.0	10.0	0.9893154214	-0.002768155887	-0.001922523107	0.1927272727	-0.06217468806	-0.04653653095	0.2692307692	-0.03368185213	0.03036938309	0.08620689655	-0.01695099819	-0.02182634445	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2023-10-31	2023-10-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	507000.0	-0.03712847783	0.04536082474	500000.0	-0.03846153846	0.03092783505	235.932872655	-0.02039973408	0.08819500342	239.02173913	0.006767789385	0.08652994146	468.0	0.0376940133	-0.1317254174	477.0	-0.008316008316	-0.09829867675	435.0	-0.1553398058	-0.161849711	673.0	-0.08310626703	-0.3459669582	1.4	-0.2	-0.5	30.0	3.0	-6.0	1.005325462	0.0005991083263	0.008015417474	0.4615384615	0.01142759679	0.1461395747	0.2600297177	0.007986120952	-0.09079632702	0.5660377358	-0.02024085043	0.152049078	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2013-08-31	2013-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	159500.0	0.06333333333	0.009493670886	310000.0	0.01672679567	0.1272727273	138.157894737	-0.03954774366	0.07601869479	153.402265348	-0.004877224939	0.1043708138	42.0	0.5	0.3125	54.0	0.4210526316	0.125	54.0	0.1739130435	0.1020408163	79.0	0.09722222222	-0.03658536585	1.9	-0.7	-0.7	19.0	4.0	8.0	0.9865746295	-0.01280542505	0.001948538704	0.1904761905	-0.05952380952	-0.05952380952	0.1518987342	0.05467651195	-0.01883297314	0.2777777778	-0.01169590643	-0.1597222222	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2013-07-31	2013-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	150000.0	-0.09090909091	0.03806228374	304900.0	-0.06184615385	0.08892857143	143.846707449	0.1037499196	0.1441023724	154.154109616	0.01125095908	0.08766705489	28.0	0.07692307692	-0.3	38.0	0.1875	-0.1162790698	46.0	0.1794871795	0.09523809524	72.0	0.07462686567	-0.1428571429	2.6	0.0	0.5	15.0	0.0	-21.0	0.9993800545	-0.002234059403	0.009137421237	0.25	0.01923076923	0.0	0.09722222222	-0.06695688226	-0.04563492063	0.2894736842	0.07072368421	0.05691554468	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-09-30	2022-09-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	410000.0	-0.009661835749	0.05128205128	495000.0	0.01041028781	0.07632093933	222.886029412	0.000712785114	0.08591751253	220.805583475	0.005280609972	0.07672831797	251.0	-0.1003584229	-0.3197831978	271.0	-0.1451104101	-0.3225	257.0	-0.1137931034	-0.3591022444	424.0	0.0	-0.05777777778	1.7	0.2	0.5	34.0	9.0	11.0	1.000122286	-0.002209638045	-0.008903031055	0.3864541833	-0.07949563752	-0.160971291	0.3490566038	-0.007075471698	0.07572327044	0.3911439114	-0.08519678257	-0.1938560886	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-08-31	2022-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	414000.0	-0.002409638554	0.08947368421	489900.0	-0.0002040816327	0.1393023256	222.727272727	-0.0004816876392	0.08728074123	219.645720095	-0.003563203568	0.06791107373	279.0	0.07307692308	-0.3128078818	317.0	0.08934707904	-0.2558685446	290.0	-0.1545189504	-0.3394077449	424.0	-0.004694835681	-0.05986696231	1.5	-0.1	0.4	25.0	4.0	5.0	1.002331924	-0.008346859409	-0.009190989051	0.4659498208	-0.0417424869	-0.06114377527	0.3561320755	0.0556625919	0.07231832824	0.476340694	-0.07348748469	-0.1691992121	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2015-03-31	2015-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	380000.0	-0.05	0.04109589041	360450.0	0.001528202278	0.04493404841	152.27021041	-0.03069134631	-0.02499813594	154.243338803	0.0006325533911	0.008622197272	368.0	0.5793991416	0.3886792453	510.0	0.3858695652	0.3144329897	651.0	0.3590814196	0.1147260274	1168.0	0.1145038168	0.1967213115	3.2	-1.3	-0.5	58.0	-15.0	20.0	0.9851674501	0.004597254629	-0.001836970057	0.2309782609	0.04642890465	0.03852543068	0.2063356164	0.0469844714	-0.00165618684	0.2039215686	-0.05694799659	-0.00484131797	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2024-12-31	2024-12-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	296000.0	-0.1506456241	0.05714285714	509500.0	-0.07346790326	-0.01067961165	283.751493429	-0.02681697724	0.0411709622	246.991766941	-0.0247808944	0.01836605446	31.0	0.1923076923	0.1923076923	25.0	-0.1666666667	0.1904761905	17.0	-0.3928571429	0.1333333333	33.0	-0.3265306122	-0.175	1.1	-0.8	-0.4	35.0	-6.0	4.0	0.9986691405	0.01099379204	-0.01010823873	0.2580645161	0.1042183623	-0.2034739454	0.1818181818	-0.1243042672	0.05681818182	0.48	-0.05333333333	0.05142857143	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-08-31	2020-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	514500.0	-0.0009708737864	0.1184782609	399900.0	-0.03754512635	0.1001390648	171.651253106	0.03741273011	0.06125597473	179.143880822	-0.001912663991	0.0383260269	538.0	-0.1003344482	0.07815631263	568.0	-0.07642276423	0.1428571429	469.0	-0.1625	0.1220095694	480.0	-0.1011235955	-0.4495412844	0.9	0.0	-0.8	22.0	-6.0	-11.0	1.011287432	0.005742326973	0.01501493765	0.5390334572	0.08083947732	0.2163881667	0.1416666667	-0.00627340824	-0.1782874618	0.698943662	0.03552902783	0.3508551308	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2024-09-30	2024-09-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	669500.0	-0.03313201683	-0.004386943267	550000.0	0.03773584906	0.05769230769	235.486127302	-0.02499866881	0.0213458341	250.938086304	-0.003884900889	0.05695985369	244.0	-0.2351097179	0.03829787234	299.0	-0.006644518272	0.2458333333	303.0	0.0202020202	0.08992805755	428.0	0.04645476773	0.06467661692	1.8	0.5	0.1	28.0	0.0	0.0	1.00051783	-0.004051779783	-0.001167795178	0.3893442623	-0.05579680354	0.002110219742	0.3200934579	0.004690034961	0.03153624401	0.5919732441	0.04712274581	0.04613991081	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2014-08-31	2014-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	329900.0	0.03905511811	0.09966666667	303980.0	-0.06467692308	-0.01941935484	154.287206668	0.01005950424	0.05532449361	153.077975376	-0.0495836997	-0.002113984245	716.0	-0.05540897098	-0.04021447721	848.0	-0.06090808416	-0.06813186813	893.0	-0.1210629921	0.005630630631	2390.0	0.02795698925	0.4520048603	3.3	0.2	1.1	29.0	3.0	7.0	0.9890941651	8.536796701e-05	-0.003426093936	0.2234636872	-0.004768502823	-0.0647400662	0.3209205021	-0.01370315382	0.07365440246	0.116745283	-0.008393144445	-0.0623755961	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2018-03-31	2018-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	453950.0	0.09385542169	0.08341288783	397087.5	0.0783095723	0.0879109589	165.394402036	-0.01994346012	0.03489640131	171.95035461	0.01634298922	0.06691016304	354.0	0.421686747	-0.08527131783	683.0	1.284280936	0.3967280164	667.0	0.5880952381	-0.07103064067	769.0	0.1959564541	-0.1792956243	2.2	-0.4	-0.2	25.0	-23.0	0.0	0.9938089753	0.003666301673	0.0009990218107	0.2457627119	-0.03536178613	-0.004883282968	0.2457737321	-0.02949842962	0.009914607253	0.4802342606	0.1691974713	0.1284960193	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-12-31	2022-12-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	265000.0	-0.1210613599	0.08163265306	450000.0	-0.07216494845	0.0	240.359042553	0.0523344719	0.06755074373	225.168350168	0.03640829964	0.06123334986	23.0	0.4375	-0.5740740741	27.0	-0.03571428571	-0.325	21.0	0.1052631579	-0.04545454545	37.0	-0.05128205128	0.5416666667	1.6	-0.8	1.2	29.0	-9.0	-11.0	0.9910951349	-0.0003555172189	-0.003774059034	0.3913043478	0.07880434783	0.07648953301	0.05405405405	-0.2023562024	-0.1126126126	0.5925925926	0.1997354497	0.1675925926	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2017-03-31	2017-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	419000.0	0.001793185894	0.0157181782	365000.0	0.0006854009596	0.01713807998	159.817351598	0.03435691127	0.05924395302	161.166666667	-0.01576428755	0.02078635613	387.0	0.4884615385	0.08707865169	489.0	0.4467455621	-0.05048543689	718.0	0.5608695652	-0.03234501348	937.0	0.2312746386	-0.1458523245	2.4	-0.5	-0.7	25.0	-33.0	-22.0	0.9928099535	0.006257255237	0.004907841197	0.2506459948	0.04295368714	0.03435386	0.2358591249	0.06371720634	0.02528483134	0.3517382413	0.01741871468	0.07601008597	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2025-07-31	2025-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	565000.0	-0.05042016807	-0.02375809935	550000.0	-0.05008635579	0.0	251.027199629	-0.00569695147	0.02322266407	252.123142251	0.01657128117	0.01193638815	559.0	-0.03951890034	-0.05254237288	552.0	-0.1320754717	-0.1153846154	637.0	-0.04783258595	0.02411575563	1118.0	0.02474793767	0.5149051491	2.0	0.1	0.7	36.0	5.0	12.0	1.001904204	-0.003136924771	-0.006649561792	0.3828264758	-0.08280926298	-0.1375125072	0.2871198569	0.01397595221	0.01069709266	0.4764492754	-0.06757588187	-0.1453455964	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2018-08-31	2018-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	192000.0	-0.1069767442	-0.01487942535	350000.0	-0.02084070617	0.02971462195	174.063116371	-0.007195558478	0.04259343549	169.96478852	-0.0001226408004	0.01465401932	57.0	0.1176470588	0.07547169811	54.0	0.08	-0.01818181818	53.0	-0.1166666667	0.0	88.0	0.07317073171	-0.02222222222	1.5	-0.1	-0.2	18.0	-5.0	-35.0	0.9907948163	-0.001487823511	0.00819655893	0.2105263158	0.09287925697	0.002979145978	0.2272727273	-0.07760532151	0.01616161616	0.5925925926	0.1925925926	0.4471380471	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-01-31	2020-01-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	364900.0	-0.0269073842	0.04257142857	379927.0	0.04089589041	0.04118114552	167.249126311	-0.02172534849	0.02832958332	176.51508464	0.02955124878	0.05632525847	435.0	-0.3073248408	-0.03333333333	650.0	0.3684210526	0.015625	539.0	0.6896551724	0.05068226121	765.0	-0.0204865557	-0.2418235877	1.8	0.6	-0.4	49.0	7.0	-12.0	0.9912835576	-0.003246393932	-6.186384324e-05	0.2459770115	-0.02153891207	0.003754789272	0.1320261438	-0.02162302394	-0.08006503559	0.4723076923	0.135465587	0.1238701923	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-03-31	2020-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	330000.0	0.0001515381118	0.04761904762	399999.0	-2.5e-06	0.02827506427	178.6349739	0.002318342623	0.07002349366	173.571428571	0.01874629102	0.04429578151	286.0	0.2274678112	-0.04666666667	377.0	0.08645533141	-0.002645502646	382.0	0.2402597403	0.02688172043	365.0	0.2126245847	0.0	1.3	0.0	0.1	15.0	-14.0	-14.0	1.002760047	0.004287322902	0.00693849559	0.5	0.1266094421	0.2	0.0904109589	-0.03251262914	-0.09315068493	0.7533156499	0.1221917306	0.1448500414	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2025-09-30	2025-09-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	699950.0	-0.007866761162	0.04548170276	575000.0	-0.008526670633	0.04545454545	236.391792943	-0.01352531229	0.003845940528	251.889534884	-0.01583614256	0.003791567051	272.0	-0.05555555556	0.1147540984	266.0	-0.16875	-0.110367893	298.0	0.03832752613	-0.01650165017	544.0	-0.03202846975	0.2710280374	2.0	0.0	0.2	41.0	7.0	13.0	0.9959561995	-0.004690421847	-0.004561630901	0.3382352941	-0.02982026144	-0.05110896818	0.3088235294	-0.02747540297	-0.01126992853	0.462406015	-0.04696898496	-0.1295672291	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2014-06-30	2014-06-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	153250.0	-0.07680722892	-0.07121212121	325000.0	-0.02985074627	0.0	150.342465753	-0.05817719841	0.1535925113	154.737335835	-0.007813898976	0.01507692308	38.0	0.02702702703	0.4615384615	43.0	-0.2037037037	0.34375	47.0	-0.253968254	0.2051282051	106.0	0.06	0.5820895522	2.8	0.1	0.2	27.0	8.0	12.0	0.9747781228	-0.0005364418419	-0.02683599119	0.1315789474	-0.003556187767	-0.0991902834	0.1226415094	-0.05735849057	-0.04153759504	0.2093023256	-0.01291989664	-0.009447674419	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2014-07-31	2014-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	268000.0	-0.005473606086	0.05098039216	325000.0	0.0	0.06592325353	149.827122551	-0.01317491803	0.008396694798	161.064130874	0.04088732047	0.04482541059	271.0	-0.05902777778	-0.04240282686	330.0	-0.124668435	-0.1338582677	402.0	0.05511811024	0.1585014409	793.0	0.22	0.6589958159	2.9	0.6	1.2	19.0	-2.0	7.0	0.9907329075	0.002919024678	-0.01040819719	0.2546125461	0.02544587946	-0.1411471712	0.3203026482	-0.02585119798	0.1257419787	0.1545454545	-0.03378345792	-0.1394178	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2012-06-30	2012-06-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	282600.0	0.04666666667	0.06641509434	285500.0	-0.01551724138	0.09849942285	133.333333333	-0.003131155871	0.003939393939	139.664804469	0.002119946316	0.04386678736	744.0	0.0136239782	0.05382436261	850.0	0.003541912633	-0.04815229563	800.0	-0.02794653706	-0.05548996458	1676.0	0.005398920216	-0.1492385787	2.3	0.0	-0.5	28.0	5.0	-7.0	0.9923574968	-0.001451479696	0.009691890536	0.2567204301	-0.01984632739	0.02159295135	0.2422434368	-0.006706773204	-0.03592915208	0.1952941176	-0.01485936523	0.02844081418	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2019-05-31	2019-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	469950.0	0.03570247934	0.03297065612	389900.0	-0.01040609137	0.03973333333	160.00310752	0.01139702602	-0.03842726316	167.359291045	0.001580987945	-0.009185410722	566.0	0.39408867	0.1646090535	633.0	0.06208053691	0.1085814361	646.0	-0.03003003003	-0.06512301013	1007.0	0.05555555556	-0.01947419669	1.8	-0.5	-0.3	28.0	-1.0	14.0	0.9966426489	0.001194234764	0.001180357013	0.3498233216	0.02470016885	0.02677805407	0.27408143	0.02146088492	-0.05405878423	0.522906793	-0.05930797205	0.05880871949	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2021-12-31	2021-12-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	585000.0	0.02631578947	0.1149334375	450000.0	0.0	0.1363636364	207.275803723	5.400503672e-05	0.1519509819	212.176096989	0.003014276674	0.1269097058	367.0	-0.1640091116	-0.1445221445	259.0	-0.3184210526	-0.2055214724	183.0	-0.28515625	-0.3171641791	354.0	-0.2484076433	0.2040816327	1.0	-0.1	0.3	36.0	4.0	12.0	1.012851038	0.007982522607	0.001180968544	0.4986376022	0.01116607598	-0.07245796892	0.09322033898	-0.07450789881	-0.03263000115	0.5057915058	-0.02052428368	-0.12304285	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
