candidate_id,run_role,geo_id,dimension,rows,first_date,last_date,mean_value,value_std,mean_absolute_change_1m,p90_absolute_change_1m,maximum_absolute_change_1m,sign_flip_rate,near_zero_rate,overlap_rows,baseline_challenger_correlation,mean_absolute_baseline_challenger_difference
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,affordability,129,2015-11-30,2026-07-31,-0.16092793978541797,0.43272719219805994,0.24821536109949924,0.4749395079350956,1.2382768705527063,0.23255813953488372,0.16279069767441862,129,0.7756291838148169,0.24095033805706773
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,affordability,129,2015-11-30,2026-07-31,-0.1788422744722529,0.4284075400955021,0.11354678890560464,0.247381421799489,0.5075000000000001,0.10852713178294573,0.15503875968992248,129,0.7756291838148169,0.24095033805706773
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,price,140,2014-12-31,2026-07-31,-0.005298890848809845,0.3760467117702262,0.26343605831497346,0.5532460010780919,1.1036666666666668,0.34285714285714286,0.2,135,0.47429395555479226,0.31931432000478993
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,price,135,2015-05-31,2026-07-31,-0.04581865515402473,0.4141851683206468,0.11178719755524615,0.23378890710926997,0.5204320194908431,0.1111111111111111,0.2222222222222222,135,0.47429395555479226,0.31931432000478993
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,affordability,129,2015-11-30,2026-07-31,0.021466563530588855,0.40787494141281877,0.3889078872620067,0.7832900365279608,1.2275954585924924,0.4186046511627907,0.23255813953488372,129,0.6496456115278342,0.26730941342113784
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,affordability,129,2015-11-30,2026-07-31,0.035158585379327985,0.38560759254237936,0.12668696845630706,0.2556666666666667,0.7890707675471486,0.10852713178294573,0.18604651162790697,129,0.6496456115278342,0.26730941342113784
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,price,140,2014-12-31,2026-07-31,0.05100747853262323,0.3733674674515388,0.4048414661548564,0.848299633020268,1.3593333333333333,0.5142857142857142,0.2,135,0.38304485797393617,0.3290139960804514
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,price,135,2015-05-31,2026-07-31,0.018479694972662216,0.37533123575189065,0.1294255438843518,0.2822740914485711,0.4583333333333333,0.14074074074074075,0.25925925925925924,135,0.38304485797393617,0.3290139960804514
