candidate_id,run_role,geo_id,canonical_metric_key,feature_component,feature_origin,series_variant,series_family,comparison_pair,minimum_calendar_month_mean_absolute_change,maximum_calendar_month_mean_absolute_change,seasonal_spread,minimum_month,maximum_month,baseline_seasonal_spread,seasonal_spread_ratio_challenger_vs_baseline,dimension,axis
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,median_sale_price,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.24066003799581026,1.1003623105567062,0.8597022725608959,8.0,2.0,0.8597022725608959,1.0,,
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,median_sale_price,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.07188103170888362,0.39846494229716944,0.32658391058828584,2.0,4.0,0.8597022725608959,0.37988024576863344,,
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,payment_burden,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.09430676474377793,0.46672468915743365,0.37241792441365573,7.0,12.0,0.37241792441365573,1.0,,
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,payment_burden,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.05256351173149434,0.2872065752057372,0.23464306347424288,7.0,12.0,0.37241792441365573,0.6300530884588085,,
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,payment_burden,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.06947581685524692,0.3870117022368086,0.31753588538156163,9.0,12.0,0.31753588538156163,1.0,,
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,payment_burden,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.035759377369797014,0.26404979052578437,0.22829041315598736,6.0,12.0,0.31753588538156163,0.7189436648448916,,
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,payment_burden,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.2573427803795626,1.0519809522737984,0.7946381718942358,8.0,2.0,0.7946381718942358,1.0,,
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,payment_burden,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.06517079312275212,0.6900374829291779,0.6248666898064258,6.0,12.0,0.7946381718942358,0.7863537291656735,,
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,price_to_income,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.13308216630388692,0.693254084645086,0.5601719183411991,7.0,12.0,0.5601719183411991,1.0,,
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,price_to_income,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.04424140124768685,0.4786956083213024,0.4344542070736156,10.0,12.0,0.5601719183411991,0.7755729854508537,,
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,price_to_income,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.0802976169471846,0.5410385565376007,0.46074093959041607,3.0,12.0,0.46074093959041607,1.0,,
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,price_to_income,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.04126670569198103,0.4761228385491057,0.43485613285712466,2.0,12.0,0.46074093959041607,0.9438191736199909,,
price_family_ma6_structural_linked,baseline,alameda_county_ca__county,price_to_income,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.25615602675714816,1.1462191939852646,0.8900631672281165,8.0,2.0,0.8900631672281165,1.0,,
price_family_ma6_structural_linked,challenger,alameda_county_ca__county,price_to_income,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.062179710430694236,0.36525493011153104,0.3030752196808368,2.0,3.0,0.8900631672281165,0.34050978721509195,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,median_ppsf,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.08974429883197105,0.4421020215472257,0.3523577227152547,6.0,2.0,0.3523577227152547,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,median_ppsf,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.02581399381659244,0.1201459365144568,0.09433194269786437,9.0,1.0,0.3523577227152547,0.2677164047120811,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,median_ppsf,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.2527876337627658,0.6385331752944405,0.38574554153167473,12.0,1.0,0.38574554153167473,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,median_ppsf,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.076307299176754,0.20723372318806849,0.1309264240113145,11.0,7.0,0.38574554153167473,0.33941137334069155,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,median_ppsf,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.5463978128356586,1.2031755683657732,0.6567777555301146,9.0,2.0,0.6567777555301146,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,median_ppsf,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.09460539316022755,0.3398274653691595,0.24522207220893194,2.0,10.0,0.6567777555301146,0.3733714641583777,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,median_sale_price,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.08044762408218516,0.39433000540837476,0.3138823813261896,6.0,2.0,0.3138823813261896,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,median_sale_price,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.019470118313277374,0.08910569324497715,0.06963557493169978,8.0,6.0,0.3138823813261896,0.22185244879779925,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,median_sale_price,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.3576699434263556,0.9242981413990841,0.5666281979727285,9.0,2.0,0.5666281979727285,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,median_sale_price,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.12176827324374355,0.3250071491978114,0.2032388759540678,8.0,12.0,0.5666281979727285,0.3586811893252259,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,median_sale_price,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.2861971193577818,1.1362089131806832,0.8500117938229014,8.0,2.0,0.8500117938229014,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,median_sale_price,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.16330580388976618,0.3888848320644866,0.22557902817472042,8.0,10.0,0.8500117938229014,0.26538340975268804,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,payment_burden,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.12053291677536562,0.43735266679351414,0.31681975001814855,6.0,2.0,0.31681975001814855,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,payment_burden,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.07366313933893702,0.3600515621923389,0.2863884228534019,11.0,12.0,0.31681975001814855,0.9039475059146298,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,payment_burden,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.22322827416572577,0.5195881327431817,0.29635985857745595,9.0,2.0,0.29635985857745595,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,payment_burden,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.07589374680256118,0.3909821058653578,0.31508835906279664,7.0,12.0,0.29635985857745595,1.0631951323476754,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,payment_burden,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.2722235778359873,1.0729379588088337,0.8007143809728464,8.0,2.0,0.8007143809728464,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,payment_burden,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.09765853495672779,0.5293814666526458,0.4317229316959181,1.0,12.0,0.8007143809728464,0.5391721966719099,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,price_to_income,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.2029273867548269,0.5356521708546368,0.3327247840998099,8.0,10.0,0.3327247840998099,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,price_to_income,level,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.06903641640472205,0.48475588027847305,0.415719463873751,4.0,12.0,0.3327247840998099,1.2494394278396905,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,price_to_income,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.3131325378478216,0.7310373317145641,0.4179047938667425,9.0,2.0,0.4179047938667425,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,price_to_income,long,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.056738477463843105,0.5385557813244815,0.48181730386063837,3.0,12.0,0.4179047938667425,1.1529355751163641,,
price_family_ma6_structural_linked,baseline,district_of_columbia_dc__county,price_to_income,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.282196445246434,1.1537302822176139,0.8715338369711798,8.0,2.0,0.8715338369711798,1.0,,
price_family_ma6_structural_linked,challenger,district_of_columbia_dc__county,price_to_income,short,normalized_feature,normalized_score,normalized_feature,baseline_vs_challenger,0.0889028864802733,0.37424327035350674,0.28534038387323346,2.0,10.0,0.8715338369711798,0.32740023596200224,,
price_family_ma6_structural_linked,raw_source,20001_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.933188379726224,4.958748402833351,2.0255600231071265,4.0,7.0,2.0255600231071265,1.0,,
price_family_ma6_structural_linked,structural_ma6,20001_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.933188379726224,4.958748402833351,2.0255600231071265,4.0,7.0,2.0255600231071265,1.0,,
price_family_ma6_structural_linked,raw_source,20001_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,4051.0476190476247,6952.17261904762,2901.1249999999955,10.0,5.0,2901.1249999999955,1.0,,
price_family_ma6_structural_linked,structural_ma6,20001_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,4051.0476190476247,6952.17261904762,2901.1249999999955,10.0,5.0,2901.1249999999955,1.0,,
price_family_ma6_structural_linked,raw_source,20002_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.642711504238077,5.627360904089755,2.9846493998516785,10.0,7.0,2.9846493998516785,1.0,,
price_family_ma6_structural_linked,structural_ma6,20002_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.642711504238077,5.627360904089755,2.9846493998516785,10.0,7.0,2.9846493998516785,1.0,,
price_family_ma6_structural_linked,raw_source,20002_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2964.2857142857224,7859.346153846154,4895.060439560431,3.0,8.0,4895.060439560431,1.0,,
price_family_ma6_structural_linked,structural_ma6,20002_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2964.2857142857224,7859.346153846154,4895.060439560431,3.0,8.0,4895.060439560431,1.0,,
price_family_ma6_structural_linked,raw_source,20003_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.058237354392844,5.857970809756418,3.799733455363574,9.0,6.0,3.799733455363574,1.0,,
price_family_ma6_structural_linked,structural_ma6,20003_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.058237354392844,5.857970809756418,3.799733455363574,9.0,6.0,3.799733455363574,1.0,,
price_family_ma6_structural_linked,raw_source,20003_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,5791.119047619037,12702.976190476187,6911.85714285715,5.0,2.0,6911.85714285715,1.0,,
price_family_ma6_structural_linked,structural_ma6,20003_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,5791.119047619037,12702.976190476187,6911.85714285715,5.0,2.0,6911.85714285715,1.0,,
price_family_ma6_structural_linked,raw_source,20004_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.907179415773811,5.390627373857155,2.483447958083344,9.0,5.0,2.483447958083344,1.0,,
price_family_ma6_structural_linked,structural_ma6,20004_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.907179415773811,5.390627373857155,2.483447958083344,9.0,5.0,2.483447958083344,1.0,,
price_family_ma6_structural_linked,raw_source,20004_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,5512.1794871794855,11558.035714285726,6045.856227106241,8.0,11.0,6045.856227106241,1.0,,
price_family_ma6_structural_linked,structural_ma6,20004_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,5512.1794871794855,11558.035714285726,6045.856227106241,8.0,11.0,6045.856227106241,1.0,,
price_family_ma6_structural_linked,raw_source,20005_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,3.277230881202383,7.175911295128204,3.898680413925821,12.0,8.0,3.898680413925821,1.0,,
price_family_ma6_structural_linked,structural_ma6,20005_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,3.277230881202383,7.175911295128204,3.898680413925821,12.0,8.0,3.898680413925821,1.0,,
price_family_ma6_structural_linked,raw_source,20005_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,6310.71428571429,9430.980769230779,3120.2664835164887,4.0,8.0,3120.2664835164887,1.0,,
price_family_ma6_structural_linked,structural_ma6,20005_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,6310.71428571429,9430.980769230779,3120.2664835164887,4.0,8.0,3120.2664835164887,1.0,,
price_family_ma6_structural_linked,raw_source,20006_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,6.008395682435903,11.812324546000003,5.8039288635641,2.0,12.0,5.8039288635641,1.0,,
price_family_ma6_structural_linked,structural_ma6,20006_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,6.008395682435903,11.812324546000003,5.8039288635641,2.0,12.0,5.8039288635641,1.0,,
price_family_ma6_structural_linked,raw_source,20006_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,10207.371794871795,32442.70833333334,22235.336538461546,6.0,11.0,22235.336538461546,1.0,,
price_family_ma6_structural_linked,structural_ma6,20006_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,10207.371794871795,32442.70833333334,22235.336538461546,6.0,11.0,22235.336538461546,1.0,,
price_family_ma6_structural_linked,raw_source,20007_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,4.197939762346157,6.757213465714277,2.5592737033681203,7.0,5.0,2.5592737033681203,1.0,,
price_family_ma6_structural_linked,structural_ma6,20007_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,4.197939762346157,6.757213465714277,2.5592737033681203,7.0,5.0,2.5592737033681203,1.0,,
price_family_ma6_structural_linked,raw_source,20007_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,11008.333333333354,21639.916666666653,10631.5833333333,7.0,5.0,10631.5833333333,1.0,,
price_family_ma6_structural_linked,structural_ma6,20007_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,11008.333333333354,21639.916666666653,10631.5833333333,7.0,5.0,10631.5833333333,1.0,,
price_family_ma6_structural_linked,raw_source,20008_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.0776080570357345,3.974859228869044,1.8972511718333096,2.0,9.0,1.8972511718333096,1.0,,
price_family_ma6_structural_linked,structural_ma6,20008_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.0776080570357345,3.974859228869044,1.8972511718333096,2.0,9.0,1.8972511718333096,1.0,,
price_family_ma6_structural_linked,raw_source,20008_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,7681.089285714298,18255.994047619042,10574.904761904745,9.0,5.0,10574.904761904745,1.0,,
price_family_ma6_structural_linked,structural_ma6,20008_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,7681.089285714298,18255.994047619042,10574.904761904745,9.0,5.0,10574.904761904745,1.0,,
price_family_ma6_structural_linked,raw_source,20009_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,1.4718884672143173,4.540090370833338,3.068201903619021,4.0,9.0,3.068201903619021,1.0,,
price_family_ma6_structural_linked,structural_ma6,20009_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,1.4718884672143173,4.540090370833338,3.068201903619021,4.0,9.0,3.068201903619021,1.0,,
price_family_ma6_structural_linked,raw_source,20009_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,3817.2738095238165,7694.928571428572,3877.654761904755,12.0,3.0,3877.654761904755,1.0,,
price_family_ma6_structural_linked,structural_ma6,20009_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,3817.2738095238165,7694.928571428572,3877.654761904755,12.0,3.0,3877.654761904755,1.0,,
price_family_ma6_structural_linked,raw_source,20010_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,3.0006956909166473,6.155540049821435,3.154844358904788,9.0,1.0,3.154844358904788,1.0,,
price_family_ma6_structural_linked,structural_ma6,20010_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,3.0006956909166473,6.155540049821435,3.154844358904788,9.0,1.0,3.154844358904788,1.0,,
price_family_ma6_structural_linked,raw_source,20010_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,4594.446428571433,10501.184523809517,5906.7380952380845,11.0,9.0,5906.7380952380845,1.0,,
price_family_ma6_structural_linked,structural_ma6,20010_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,4594.446428571433,10501.184523809517,5906.7380952380845,11.0,9.0,5906.7380952380845,1.0,,
price_family_ma6_structural_linked,raw_source,20011_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.4298905099999866,4.579749469243591,2.1498589592436046,3.0,7.0,2.1498589592436046,1.0,,
price_family_ma6_structural_linked,structural_ma6,20011_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.4298905099999866,4.579749469243591,2.1498589592436046,3.0,7.0,2.1498589592436046,1.0,,
price_family_ma6_structural_linked,raw_source,20011_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,4188.976190476179,8943.410256410269,4754.43406593409,10.0,7.0,4754.43406593409,1.0,,
price_family_ma6_structural_linked,structural_ma6,20011_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,4188.976190476179,8943.410256410269,4754.43406593409,10.0,7.0,4754.43406593409,1.0,,
price_family_ma6_structural_linked,raw_source,20012_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.056672275845228,6.196523826166667,4.139851550321438,11.0,7.0,4.139851550321438,1.0,,
price_family_ma6_structural_linked,structural_ma6,20012_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.056672275845228,6.196523826166667,4.139851550321438,11.0,7.0,4.139851550321438,1.0,,
price_family_ma6_structural_linked,raw_source,20012_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,10458.49999999999,19342.244047619075,8883.744047619084,12.0,10.0,8883.744047619084,1.0,,
price_family_ma6_structural_linked,structural_ma6,20012_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,10458.49999999999,19342.244047619075,8883.744047619084,12.0,10.0,8883.744047619084,1.0,,
price_family_ma6_structural_linked,raw_source,20015_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,3.3857884964487233,6.344603654642863,2.9588151581941395,6.0,2.0,2.9588151581941395,1.0,,
price_family_ma6_structural_linked,structural_ma6,20015_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,3.3857884964487233,6.344603654642863,2.9588151581941395,6.0,2.0,2.9588151581941395,1.0,,
price_family_ma6_structural_linked,raw_source,20015_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,12329.19047619049,20874.952380952367,8545.761904761877,11.0,5.0,8545.761904761877,1.0,,
price_family_ma6_structural_linked,structural_ma6,20015_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,12329.19047619049,20874.952380952367,8545.761904761877,11.0,5.0,8545.761904761877,1.0,,
price_family_ma6_structural_linked,raw_source,20016_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.930222505416696,6.4539610003589765,3.5237384949422803,11.0,8.0,3.5237384949422803,1.0,,
price_family_ma6_structural_linked,structural_ma6,20016_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.930222505416696,6.4539610003589765,3.5237384949422803,11.0,8.0,3.5237384949422803,1.0,,
price_family_ma6_structural_linked,raw_source,20016_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,17520.17857142856,30317.858974358955,12797.680402930393,4.0,8.0,12797.680402930393,1.0,,
price_family_ma6_structural_linked,structural_ma6,20016_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,17520.17857142856,30317.858974358955,12797.680402930393,4.0,8.0,12797.680402930393,1.0,,
price_family_ma6_structural_linked,raw_source,20017_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,3.4077877851785803,5.966717110794847,2.558929325616267,4.0,7.0,2.558929325616267,1.0,,
price_family_ma6_structural_linked,structural_ma6,20017_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,3.4077877851785803,5.966717110794847,2.558929325616267,4.0,7.0,2.558929325616267,1.0,,
price_family_ma6_structural_linked,raw_source,20017_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,6288.750000000021,12012.153846153842,5723.403846153821,12.0,7.0,5723.403846153821,1.0,,
price_family_ma6_structural_linked,structural_ma6,20017_district_of_columbia_dc__zip,median_sale_price,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,6288.750000000021,12012.153846153842,5723.403846153821,12.0,7.0,5723.403846153821,1.0,,
price_family_ma6_structural_linked,raw_source,20018_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma6,2.472280994226196,4.716329780297634,2.2440487860714375,4.0,2.0,2.2440487860714375,1.0,,
price_family_ma6_structural_linked,structural_ma6,20018_district_of_columbia_dc__zip,median_ppsf,level,structural_ma6,ma6_level,raw_structural_feature,raw_vs_structural_ma6,2.472280994226196,4.716329780297634,2.2440487860714375,4.0,2.0,2.2440487860714375,1.0,,
