candidate_id,geo_id,series_type,series_key,comparison,direction,baseline_turn_date,challenger_turn_date,baseline_turn_value_raw,baseline_turn_value_review,challenger_turn_value_raw,challenger_turn_value_review,signed_lag_months,absolute_lag_months,matched,baseline_meaningful_turn_count,challenger_meaningful_turn_count,matched_turn_count,baseline_unmatched_turn_count,challenger_unmatched_turn_count,matched_turn_share,median_absolute_lag_months_by_series,p90_absolute_lag_months_by_series,maximum_absolute_lag_months_by_series,review_smoother,turn_prominence_minimum,turn_minimum_separation_months,turn_prominence_window_months,turn_prominence_min_side_observations,turn_prominence_min_side_coverage_months,turn_max_match_window_months,source,flag_type,severity,detail
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,missing_segment_coverage,review,gfc_housing_correction has 0 overlapping observations
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,missing_segment_coverage,review,pre_gfc_early_history has 0 overlapping observations
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,2015-05-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,2015-11-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,2018-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,2022-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,2023-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,2023-10-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,2024-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,2025-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,peak,,2020-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,trough,2017-09-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,trough,2021-01-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,trough,,2016-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,trough,,2019-11-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,trough,,2023-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,trough,,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,,trough,,2025-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,affordability_shock_materiality_review,review,2022-2024 payment_burden challenger change <= 0.05
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,2017-05-31 00:00:00,2017-02-28 00:00:00,,,,,-3.0,,,,,,,,,,,,,,,,,,,chronology_flags,chronology_inversion_review,review,challenger turn materially precedes baseline/raw-source turn
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,missing_segment_coverage,review,gfc_housing_correction has 0 overlapping observations
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,missing_segment_coverage,review,pre_gfc_early_history has 0 overlapping observations
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,peak,2018-09-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,peak,,2016-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,peak,,2025-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,2016-07-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,2021-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,2022-08-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,2025-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,,2018-11-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2017-07-31 00:00:00,2017-02-28 00:00:00,,,,,-5.0,,,,,,,,,,,,,,,,,,,chronology_flags,chronology_inversion_review,review,challenger turn materially precedes baseline/raw-source turn
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2022-04-30 00:00:00,2022-01-31 00:00:00,,,,,-3.0,,,,,,,,,,,,,,,,,,,chronology_flags,chronology_inversion_review,review,challenger turn materially precedes baseline/raw-source turn
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,missing_segment_coverage,review,gfc_housing_correction has 0 overlapping observations
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,missing_segment_coverage,review,pre_gfc_early_history has 0 overlapping observations
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,peak,2018-09-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,peak,2021-09-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,peak,,2016-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2016-07-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2020-11-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2024-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2025-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,,2019-08-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma9_structural_linked,alameda_county_ca__county,dimension_score,affordability,score_vs_baseline,trough,2021-05-31,2021-11-30,-0.8549295282469422,-0.8434251226290286,-0.8886375661375662,-0.8769973087471961,6.0,6.0,True,13.0,9.0,7.0,6.0,2.0,0.5384615384615384,3.0,4.800000000000001,6.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,alameda_county_ca__county,dimension_score,price,score_vs_baseline,peak,2025-04-30,2024-07-31,-0.395,0.0617777777777778,0.2033333333333332,0.2183333333333333,-9.0,9.0,True,12.0,8.0,6.0,6.0,2.0,0.5,4.0,7.0,9.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,alameda_county_ca__county,metric_score,median_ppsf,score_vs_baseline,trough,2016-09-30,2017-03-31,-0.5957560568086884,-0.4853195081510055,-0.5651715726134331,-0.5798831510621101,6.0,6.0,True,13.0,7.0,6.0,7.0,1.0,0.4615384615384615,3.5,5.0,6.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,score_vs_baseline,peak,2025-04-30,2024-07-31,-0.34,0.1051111111111111,0.3666666666666666,0.3966666666666666,-9.0,9.0,True,14.0,8.0,7.0,7.0,1.0,0.5,4.0,9.4,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,score_vs_baseline,trough,2023-01-31,2022-03-31,-0.5653333333333334,-0.5917030812324929,0.1614646324549236,0.1867743255349153,-10.0,10.0,True,14.0,8.0,7.0,7.0,1.0,0.5,4.0,9.4,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,alameda_county_ca__county,metric_score,payment_burden,score_vs_baseline,peak,2017-02-28,2016-04-30,-0.197972850678733,0.2565304433477808,0.0386942967174032,0.0112728472805494,-10.0,10.0,True,9.0,5.0,5.0,4.0,0.0,0.5555555555555556,7.0,9.6,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,alameda_county_ca__county,metric_score,payment_burden,score_vs_baseline,trough,2017-08-31,2016-11-30,-0.2537593984962406,-0.5182369988081942,-0.4669444444444444,-0.4023176702086733,-9.0,9.0,True,9.0,5.0,5.0,4.0,0.0,0.5555555555555556,7.0,9.6,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,alameda_county_ca__county,metric_score,payment_burden,score_vs_baseline,trough,2018-06-30,2017-11-30,-0.7875757575757575,-0.7923428222720675,-0.5167543859649123,-0.5455249314024068,-7.0,7.0,True,9.0,5.0,5.0,4.0,0.0,0.5555555555555556,7.0,9.6,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,district_of_columbia_dc__county,dimension_score,price,score_vs_baseline,trough,2017-09-30,2018-03-31,-0.6779826804863822,-0.4817782174942597,-0.6089620081411127,-0.5515196495215301,6.0,6.0,True,14.0,8.0,6.0,8.0,2.0,0.4285714285714285,2.0,4.0,6.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,score_vs_baseline,peak,2024-05-31,2024-11-30,0.4333333333333333,0.2651111111111111,0.2966666666666667,0.1822222222222222,6.0,6.0,True,13.0,9.0,7.0,6.0,2.0,0.5384615384615384,3.0,5.4,6.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,score_vs_baseline,peak,2019-09-30,2020-03-31,0.5394218608852756,0.6601306860782286,0.8659738249366733,0.91680441216816,6.0,6.0,True,10.0,8.0,5.0,5.0,3.0,0.5,3.0,9.6,12.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,score_vs_baseline,peak,2023-02-28,2024-02-29,-0.7152702702702702,-0.4092192718156019,-0.0349999999999999,-0.0377777777777777,12.0,12.0,True,10.0,8.0,5.0,5.0,3.0,0.5,3.0,9.6,12.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,score_vs_baseline,peak,2023-02-28,2024-02-29,0.5637837837837838,0.8305945945945945,0.8966666666666666,0.8861111111111111,12.0,12.0,True,12.0,8.0,6.0,6.0,2.0,0.5,2.0,8.5,12.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
