date,demand_axis,price_score,affordability_score,candidate_id,candidate_label,geo_id,weighted_price_contribution,weighted_affordability_contribution,price_affordability_net,price_affordability_gross,cancellation_amount,cancellation_rate,material_cancellation
2023-01-31,-0.209750142030058,-0.5839026548672567,-0.1191212121212121,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.0875853982300885,-0.01191212121212121,-0.0994975194422097,0.0994975194422097,0.0,0.0,False
2023-02-28,-0.12950648418869,-0.639,-0.0286216216216216,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.09585,-0.00286216216216216,-0.09871216216216216,0.09871216216216216,0.0,0.0,False
2023-03-31,-0.1054515213363865,-0.6403333333333334,0.0203333333333333,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.09605000000000001,0.00203333333333333,-0.09401666666666668,0.09808333333333334,0.004066666666666663,0.041461342395921794,False
2023-04-30,-0.1341665067084543,-0.6303333333333334,0.1637477876106194,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.09455000000000001,0.01637477876106194,-0.07817522123893807,0.11092477876106195,0.032749557522123884,0.29524113446886585,False
2023-05-31,-0.1751052397465712,-0.597,0.0927017543859649,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.08954999999999999,0.00927017543859649,-0.0802798245614035,0.09882017543859647,0.018540350877192968,0.18761706093826272,False
2023-06-30,-0.2438336711089698,-0.4803333333333334,-0.0201739130434783,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07205,-0.00201739130434783,-0.07406739130434783,0.07406739130434783,0.0,0.0,False
2023-07-31,-0.0853313388597817,-0.3526106442577031,-0.1099827586206897,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.05289159663865547,-0.01099827586206897,-0.06388987250072443,0.06388987250072443,0.0,0.0,False
2023-08-31,-0.1834327631007491,-0.285,-0.1816025641025641,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.042749999999999996,-0.01816025641025641,-0.06091025641025641,0.06091025641025641,0.0,0.0,False
2023-09-30,-0.0988373515404555,-0.145,-0.2028107344632768,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.02175,-0.02028107344632768,-0.04203107344632768,0.04203107344632768,0.0,0.0,False
2023-10-31,-0.1813437685988749,-0.0316666666666665,-0.2771708683473389,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.004749999999999976,-0.02771708683473389,-0.032467086834733865,0.032467086834733865,0.0,0.0,False
