candidate_id,run_role,geo_id,axis,rows,first_date,last_date,mean_value,value_std,mean_absolute_change_1m,p90_absolute_change_1m,maximum_absolute_change_1m,sign_flip_rate,near_zero_rate,overlap_rows,baseline_challenger_correlation,mean_absolute_baseline_challenger_difference,rows_conviction,mean_axis_score,mean_absolute_axis_score,median_absolute_axis_score,near_origin_rate_005,near_origin_rate_010,strong_conviction_rate_025
price_family_ma9_structural_linked,baseline,alameda_county_ca__county,demand,209,2008-12-31,2026-07-31,0.17716619006536483,0.26046060888898914,0.11927986861585896,0.2329416649145887,1.0544444444444445,0.13875598086124402,0.3253588516746411,209,0.9871352516609296,0.028162024192323113,209,0.17716619006536483,0.2486204010556964,0.20456885981026815,0.12440191387559808,0.3253588516746411,0.41148325358851673
price_family_ma9_structural_linked,challenger,alameda_county_ca__county,demand,209,2008-12-31,2026-07-31,0.17039436099664226,0.270554637924567,0.116104668170466,0.2271474365244778,1.0544444444444445,0.13875598086124402,0.2727272727272727,209,0.9871352516609296,0.028162024192323113,209,0.17039436099664226,0.25082754731176443,0.20021915484476727,0.15789473684210525,0.2727272727272727,0.3923444976076555
price_family_ma9_structural_linked,baseline,district_of_columbia_dc__county,demand,209,2008-12-31,2026-07-31,0.14049884782305244,0.18772485113577272,0.11452520932980423,0.2328109467493532,1.0127777777777778,0.22488038277511962,0.430622009569378,209,0.9723527179676527,0.02914854447030657,209,0.14049884782305244,0.17420503926806827,0.12100996383804508,0.27751196172248804,0.430622009569378,0.2727272727272727
price_family_ma9_structural_linked,challenger,district_of_columbia_dc__county,demand,209,2008-12-31,2026-07-31,0.13866151771704613,0.1937324878778479,0.1112990377839189,0.23728558789431473,1.0127777777777778,0.23444976076555024,0.41148325358851673,209,0.9723527179676527,0.02914854447030657,209,0.13866151771704613,0.17893343741796502,0.12707221315919,0.22966507177033493,0.41148325358851673,0.2631578947368421
