date,metric,stage,standardized_value,county_count
2009-12-31,laus_unemployment_rate,MA3,1.4745571887494682,7
2009-12-31,laus_unemployment_rate,MA6,1.522375730732808,7
2009-12-31,laus_unemployment_rate,MA9,1.4408379888239522,7
2009-12-31,laus_unemployment_rate,Raw,1.4108266397368001,7
2010-01-31,employment,MA3,-1.4840041937138981,7
2010-01-31,employment,MA6,-1.53135881342615,7
2010-01-31,employment,MA9,-1.4901692207037913,7
2010-01-31,employment,Raw,-1.3289213270121323,7
2010-01-31,labor_force,MA3,-1.1670216448043598,7
2010-01-31,labor_force,MA6,-1.2170904970896022,7
2010-01-31,labor_force,MA9,-1.1741182401405275,7
2010-01-31,labor_force,Raw,-0.8728790294724403,7
2010-01-31,laus_unemployment_rate,MA3,1.5460229468110886,7
2010-01-31,laus_unemployment_rate,MA6,1.5697714075279718,7
2010-01-31,laus_unemployment_rate,MA9,1.5433754810287925,7
2010-01-31,laus_unemployment_rate,Raw,1.7494607470329855,7
2010-02-28,employment,MA3,-1.4207261732143095,7
2010-02-28,employment,MA6,-1.5104189437951614,7
2010-02-28,employment,MA9,-1.4771681828811942,7
2010-02-28,employment,Raw,-1.2994018280040724,7
2010-02-28,labor_force,MA3,-1.045297989911634,7
2010-02-28,labor_force,MA6,-1.1807366293685875,7
2010-02-28,labor_force,MA9,-1.134390975923391,7
2010-02-28,labor_force,Raw,-0.8561530428240173,7
2010-02-28,laus_unemployment_rate,MA3,1.6273509149960812,7
2010-02-28,laus_unemployment_rate,MA6,1.5991172057190306,7
2010-02-28,laus_unemployment_rate,MA9,1.6020514773984214,7
2010-02-28,laus_unemployment_rate,Raw,1.6466308521560362,7
2010-03-31,employment,MA3,-1.2857161537213855,7
2010-03-31,employment,MA6,-1.4371226584113834,7
2010-03-31,employment,MA9,-1.458900658845201,7
2010-03-31,employment,Raw,-1.1871283272629662,7
2010-03-31,labor_force,MA3,-0.8383148357493208,7
2010-03-31,labor_force,MA6,-1.0826822881556406,7
2010-03-31,labor_force,MA9,-1.1071942862675983,7
2010-03-31,labor_force,Raw,-0.733503352289104,7
2010-03-31,laus_unemployment_rate,MA3,1.6909083962502731,7
2010-03-31,laus_unemployment_rate,MA6,1.6115881136865136,7
2010-03-31,laus_unemployment_rate,MA9,1.6180230096957346,7
2010-03-31,laus_unemployment_rate,Raw,1.5971604908917179,7
2010-04-30,employment,MA3,-1.200844965680942,7
2010-04-30,employment,MA6,-1.3577994019261688,7
2010-04-30,employment,MA9,-1.445865851344166,7
2010-04-30,employment,Raw,-1.0777645147461428,7
2010-04-30,labor_force,MA3,-0.7881205219139237,7
2010-04-30,labor_force,MA6,-0.9975487255136628,7
2010-04-30,labor_force,MA9,-1.1038465217754045,7
2010-04-30,labor_force,Raw,-0.7269210006218172,7
2010-04-30,laus_unemployment_rate,MA3,1.535420599436785,7
2010-04-30,laus_unemployment_rate,MA6,1.5687722515582938,7
2010-04-30,laus_unemployment_rate,MA9,1.596008264509996,7
2010-04-30,laus_unemployment_rate,Raw,1.292578556185837,7
2010-05-31,employment,MA3,-1.1331025361741731,7
2010-05-31,employment,MA6,-1.2914122118350646,7
2010-05-31,employment,MA9,-1.4084864333155178,7
2010-05-31,employment,Raw,-1.0987964000297745,7
2010-05-31,labor_force,MA3,-0.7600902088249128,7
2010-05-31,labor_force,MA6,-0.9214774593036205,7
2010-05-31,labor_force,MA9,-1.0698552072380418,7
2010-05-31,labor_force,Raw,-0.771778021993369,7
2010-05-31,laus_unemployment_rate,MA3,1.4179350991537072,7
2010-05-31,laus_unemployment_rate,MA6,1.5506036984649825,7
2010-05-31,laus_unemployment_rate,MA9,1.5751303758977981,7
2010-05-31,laus_unemployment_rate,Raw,1.301103159580227,7
2010-06-30,employment,MA3,-1.0916285172881042,7
2010-06-30,employment,MA6,-1.201921627083094,7
2010-06-30,employment,MA9,-1.3446517151718882,7
2010-06-30,employment,Raw,-1.0644485476080237,7
2010-06-30,labor_force,MA3,-0.7351203303527851,7
2010-06-30,labor_force,MA6,-0.8033025419695087,7
2010-06-30,labor_force,MA9,-0.9949131827975758,7
2010-06-30,labor_force,Raw,-0.6583236110769899,7
2010-06-30,laus_unemployment_rate,MA3,1.3782032177281673,7
2010-06-30,laus_unemployment_rate,MA6,1.5627984662787064,7
2010-06-30,laus_unemployment_rate,MA9,1.56964395457024,7
2010-06-30,laus_unemployment_rate,Raw,1.4810336846922123,7
2010-07-31,employment,MA3,-1.0377263076991485,7
2010-07-31,employment,MA6,-1.1315782261440146,7
2010-07-31,employment,MA9,-1.272544747496521,7
2010-07-31,employment,Raw,-0.9181530972480776,7
2010-07-31,labor_force,MA3,-0.6348518138329672,7
2010-07-31,labor_force,MA6,-0.7265339325181606,7
2010-07-31,labor_force,MA9,-0.9025036076675923,7
2010-07-31,labor_force,Raw,-0.430473084002609,7
2010-07-31,laus_unemployment_rate,MA3,1.4573383090573142,7
2010-07-31,laus_unemployment_rate,MA6,1.5234644358673115,7
2010-07-31,laus_unemployment_rate,MA9,1.5679312255702609,7
2010-07-31,laus_unemployment_rate,Raw,1.5261323885826705,7
2010-08-31,employment,MA3,-1.0325492478848273,7
2010-08-31,employment,MA6,-1.0946348012887464,7
2010-08-31,employment,MA9,-1.225823152354915,7
2010-08-31,employment,Raw,-1.0836854842686203,7
2010-08-31,labor_force,MA3,-0.5930783534803118,7
2010-08-31,labor_force,MA6,-0.6910770340438023,7
2010-08-31,labor_force,MA9,-0.8361219335512157,7
2010-08-31,labor_force,Raw,-0.6501243905853222,7
2010-08-31,laus_unemployment_rate,MA3,1.5194319967162713,7
2010-08-31,laus_unemployment_rate,MA6,1.4948627116659163,7
2010-08-31,laus_unemployment_rate,MA9,1.5770572044581448,7
2010-08-31,laus_unemployment_rate,Raw,1.4849538639159838,7
2010-09-30,employment,MA3,-1.0474751405442218,7
2010-09-30,employment,MA6,-1.0811773788191679,7
2010-09-30,employment,MA9,-1.1703393134757196,7
2010-09-30,employment,Raw,-1.1085686050525292,7
2010-09-30,labor_force,MA3,-0.6150284316445467,7
2010-09-30,labor_force,MA6,-0.6894657909894243,7
2010-09-30,labor_force,MA9,-0.7629848057656253,7
2010-09-30,labor_force,Raw,-0.7251736266133257,7
2010-09-30,laus_unemployment_rate,MA3,1.4813209457818133,7
2010-09-30,laus_unemployment_rate,MA6,1.4546948781503442,7
2010-09-30,laus_unemployment_rate,MA9,1.571899573924414,7
2010-09-30,laus_unemployment_rate,Raw,1.369498866231058,7
2010-10-31,employment,MA3,-1.100699937307015,7
2010-10-31,employment,MA6,-1.0808539929396146,7
2010-10-31,employment,MA9,-1.1409131952119071,7
2010-10-31,employment,Raw,-1.0759209245759658,7
2010-10-31,labor_force,MA3,-0.7213637277931799,7
2010-10-31,labor_force,MA6,-0.6928135744494524,7
2010-10-31,labor_force,MA9,-0.7476329252532434,7
2010-10-31,labor_force,Raw,-0.7434294476226636,7
2010-10-31,laus_unemployment_rate,MA3,1.408179707128507,7
2010-10-31,laus_unemployment_rate,MA6,1.4574925812072963,7
2010-10-31,laus_unemployment_rate,MA9,1.51918461160634,7
2010-10-31,laus_unemployment_rate,Raw,1.3111628660823358,7
2010-11-30,employment,MA3,-1.1039380572184048,7
2010-11-30,employment,MA6,-1.079853269106964,7
2010-11-30,employment,MA9,-1.117006792084521,7
2010-11-30,employment,Raw,-1.0932698817466868,7
2010-11-30,labor_force,MA3,-0.743378840859697,7
2010-11-30,labor_force,MA6,-0.6824627246973831,7
2010-11-30,labor_force,MA9,-0.7311538730652565,7
2010-11-30,labor_force,Raw,-0.7153066301299907,7
2010-11-30,laus_unemployment_rate,MA3,1.3626089503149885,7
2010-11-30,laus_unemployment_rate,MA6,1.4655675900151834,7
2010-11-30,laus_unemployment_rate,MA9,1.4834272168414875,7
2010-11-30,laus_unemployment_rate,Raw,1.3512148622694402,7
2010-12-31,employment,MA3,-1.0850445540056126,7
2010-12-31,employment,MA6,-1.07779338096159,7
2010-12-31,employment,MA9,-1.1013512265919523,7
2010-12-31,employment,Raw,-1.052928819531264,7
2010-12-31,labor_force,MA3,-0.7530013910597242,7
2010-12-31,labor_force,MA6,-0.6983670678833489,7
2010-12-31,labor_force,MA9,-0.7335475635919263,7
2010-12-31,labor_force,Raw,-0.7523149983664835,7
2010-12-31,laus_unemployment_rate,MA3,1.3030914976193284,7
2010-12-31,laus_unemployment_rate,MA6,1.4154272698209762,7
2010-12-31,laus_unemployment_rate,MA9,1.434885756318126,7
2010-12-31,laus_unemployment_rate,Raw,1.1945270218481756,7
2011-01-31,employment,MA3,-1.1154222996739607,7
2011-01-31,employment,MA6,-1.1201594625974387,7
2011-01-31,employment,MA9,-1.1115978516189282,7
2011-01-31,employment,Raw,-1.1656588104712824,7
2011-01-31,labor_force,MA3,-0.7634334774818685,7
2011-01-31,labor_force,MA6,-0.7578711312247862,7
2011-01-31,labor_force,MA9,-0.7394743628432824,7
2011-01-31,labor_force,Raw,-0.7743101954504409,7
2011-01-31,laus_unemployment_rate,MA3,1.3567738428091973,7
2011-01-31,laus_unemployment_rate,MA6,1.4054908615940607,7
2011-01-31,laus_unemployment_rate,MA9,1.4554980242036437,7
2011-01-31,laus_unemployment_rate,Raw,1.468703617884838,7
2011-02-28,employment,MA3,-1.1146784039756337,7
2011-02-28,employment,MA6,-1.121388445556932,7
2011-02-28,employment,MA9,-1.1106147331717107,7
2011-02-28,employment,Raw,-1.0910340329902184,7
2011-02-28,labor_force,MA3,-0.7669616784970846,7
2011-02-28,labor_force,MA6,-0.7709239473928797,7
2011-02-28,labor_force,MA9,-0.7336332655654545,7
2011-02-28,labor_force,Raw,-0.7249814532773108,7
2011-02-28,laus_unemployment_rate,MA3,1.3683455857209375,7
2011-02-28,laus_unemployment_rate,MA6,1.3880791706298712,7
2011-02-28,laus_unemployment_rate,MA9,1.464872974910628,7
2011-02-28,laus_unemployment_rate,Raw,1.3848281380791267,7
2011-03-31,employment,MA3,-1.1016982933484534,7
2011-03-31,employment,MA6,-1.105223728942099,7
2011-03-31,employment,MA9,-1.1047758408996045,7
2011-03-31,employment,Raw,-1.0143152810771006,7
2011-03-31,labor_force,MA3,-0.7416552427848152,7
2011-03-31,labor_force,MA6,-0.7632825658974731,7
2011-03-31,labor_force,MA9,-0.7357619572507026,7
2011-03-31,labor_force,Raw,-0.676891377530023,7
2011-03-31,laus_unemployment_rate,MA3,1.4086079899496604,7
2011-03-31,laus_unemployment_rate,MA6,1.3782534764447012,7
2011-03-31,laus_unemployment_rate,MA9,1.4446405788732923,7
2011-03-31,laus_unemployment_rate,Raw,1.3125960801699246,7
2011-04-30,employment,MA3,-1.0344615026004074,7
2011-04-30,employment,MA6,-1.0864198674762968,7
2011-04-30,employment,MA9,-1.11017628386771,7
2011-04-30,employment,Raw,-0.9672093695557923,7
2011-04-30,labor_force,MA3,-0.7156189195959406,7
2011-04-30,labor_force,MA6,-0.7551417875005016,7
2011-04-30,labor_force,MA9,-0.7670004243826549,7
2011-04-30,labor_force,Raw,-0.6983542574617242,7
2011-04-30,laus_unemployment_rate,MA3,1.2836810642578043,7
2011-04-30,laus_unemployment_rate,MA6,1.3417477736553638,7
2011-04-30,laus_unemployment_rate,MA9,1.3939785475228292,7
2011-04-30,laus_unemployment_rate,Raw,1.101649440138207,7
2011-05-31,employment,MA3,-1.0033601737373092,7
2011-05-31,employment,MA6,-1.0702013279656326,7
2011-05-31,employment,MA9,-1.1002481468413077,7
2011-05-31,employment,Raw,-0.9993056707317771,7
2011-05-31,labor_force,MA3,-0.707781032698823,7
2011-05-31,labor_force,MA6,-0.7532457715933571,7
2011-05-31,labor_force,MA9,-0.7733672972712535,7
2011-05-31,labor_force,Raw,-0.700677793778495,7
2011-05-31,laus_unemployment_rate,MA3,1.2297713468585698,7
2011-05-31,laus_unemployment_rate,MA6,1.3200176706517315,7
2011-05-31,laus_unemployment_rate,MA9,1.3630342923605474,7
2011-05-31,laus_unemployment_rate,Raw,1.2266640100160717,7
2011-06-30,employment,MA3,-1.0008488870483834,7
2011-06-30,employment,MA6,-1.0623280271172628,7
2011-06-30,employment,MA9,-1.0883584259682622,7
2011-06-30,employment,Raw,-1.0072995453361198,7
2011-06-30,labor_force,MA3,-0.6736813903344875,7
2011-06-30,labor_force,MA6,-0.7231426985824622,7
2011-06-30,labor_force,MA9,-0.756461923983695,7
2011-06-30,labor_force,Raw,-0.5763523719432108,7
2011-06-30,laus_unemployment_rate,MA3,1.3080631540270176,7
2011-06-30,laus_unemployment_rate,MA6,1.3805770527313184,7
2011-06-30,laus_unemployment_rate,MA9,1.383434207733014,7
2011-06-30,laus_unemployment_rate,Raw,1.5434143195798689,7
2011-07-31,employment,MA3,-0.9617679516315406,7
2011-07-31,employment,MA6,-1.008370390585536,7
2011-07-31,employment,MA9,-1.062261098617904,7
2011-07-31,employment,Raw,-0.8513075310596241,7
2011-07-31,labor_force,MA3,-0.5696422756202272,7
2011-07-31,labor_force,MA6,-0.6569449320860923,7
2011-07-31,labor_force,MA9,-0.7150401561212719,7
2011-07-31,labor_force,Raw,-0.39052010872746157,7
2011-07-31,laus_unemployment_rate,MA3,1.4399240241530133,7
2011-07-31,laus_unemployment_rate,MA6,1.383848934381032,7
2011-07-31,laus_unemployment_rate,MA9,1.4043485749247389,7
2011-07-31,laus_unemployment_rate,Raw,1.4899920968214295,7
2011-08-31,employment,MA3,-0.9528213864207374,7
2011-08-31,employment,MA6,-0.988035840788018,7
2011-08-31,employment,MA9,-1.0481744547935545,7
2011-08-31,employment,Raw,-0.972783563185695,7
2011-08-31,labor_force,MA3,-0.5204417769932549,7
2011-08-31,labor_force,MA6,-0.6279315082567087,7
2011-08-31,labor_force,MA9,-0.6965893869806656,7
2011-08-31,labor_force,Raw,-0.556549857945529,7
2011-08-31,laus_unemployment_rate,MA3,1.5152371065841794,7
2011-08-31,laus_unemployment_rate,MA6,1.3946343502420884,7
2011-08-31,laus_unemployment_rate,MA9,1.4157313123627322,7
2011-08-31,laus_unemployment_rate,Raw,1.4483117270910266,7
2011-09-30,employment,MA3,-0.9270070623496235,7
2011-09-30,employment,MA6,-0.9735401884886558,7
2011-09-30,employment,MA9,-1.0338606499107805,7
2011-09-30,employment,Raw,-0.9309534719352751,7
2011-09-30,labor_force,MA3,-0.5003008518020061,7
2011-09-30,labor_force,MA6,-0.5998266758003149,7
2011-09-30,labor_force,MA9,-0.6686639385437932,7
2011-09-30,labor_force,Raw,-0.519398411357479,7
2011-09-30,laus_unemployment_rate,MA3,1.4595325264945227,7
2011-09-30,laus_unemployment_rate,MA6,1.4060997991255662,7
2011-09-30,laus_unemployment_rate,MA9,1.4376625346162064,7
2011-09-30,laus_unemployment_rate,Raw,1.3792550907113978,7
2011-10-31,employment,MA3,-0.9171258520524169,7
2011-10-31,employment,MA6,-0.9487087626913632,7
2011-10-31,employment,MA9,-0.9937714152534662,7
2011-10-31,employment,Raw,-0.822286604441457,7
2011-10-31,labor_force,MA3,-0.5261629241977863,7
2011-10-31,labor_force,MA6,-0.5599876752013774,7
2011-10-31,labor_force,MA9,-0.6323533574348483,7
2011-10-31,labor_force,Raw,-0.4679764470653554,7
2011-10-31,laus_unemployment_rate,MA3,1.3686924808038277,7
2011-10-31,laus_unemployment_rate,MA6,1.4269930676908047,7
2011-10-31,laus_unemployment_rate,MA9,1.4080045522084321,7
2011-10-31,laus_unemployment_rate,Raw,1.2225114325948196,7
2011-11-30,employment,MA3,-0.8623566207878888,7
2011-11-30,employment,MA6,-0.9163611037090229,7
2011-11-30,employment,MA9,-0.9611096594776709,7
2011-11-30,employment,Raw,-0.8107154719686955,7
2011-11-30,labor_force,MA3,-0.5216728339254908,7
2011-11-30,labor_force,MA6,-0.5324946453011947,7
2011-11-30,labor_force,MA9,-0.6110784602148263,7
2011-11-30,labor_force,Raw,-0.543111997592493,7
2011-11-30,laus_unemployment_rate,MA3,1.228462903856242,7
2011-11-30,laus_unemployment_rate,MA6,1.393743313077891,7
2011-11-30,laus_unemployment_rate,MA9,1.3662408054634636,7
2011-11-30,laus_unemployment_rate,Raw,1.0356965880928164,7
2011-12-31,employment,MA3,-0.8191059061070478,7
2011-12-31,employment,MA6,-0.8813113613739008,7
2011-12-31,employment,MA9,-0.9364264818470753,7
2011-12-31,employment,Raw,-0.8026352797937044,7
2011-12-31,labor_force,MA3,-0.5328331196952454,7
2011-12-31,labor_force,MA6,-0.5279294908687725,7
2011-12-31,labor_force,MA9,-0.5961296621405291,7
2011-12-31,labor_force,Raw,-0.5495612933424053,7
2011-12-31,laus_unemployment_rate,MA3,1.1070269979516767,7
2011-12-31,laus_unemployment_rate,MA6,1.3031935226794362,7
2011-12-31,laus_unemployment_rate,MA9,1.331591229172902,7
2011-12-31,laus_unemployment_rate,Raw,1.021914830688671,7
2012-01-31,employment,MA3,-0.867214060380945,7
2012-01-31,employment,MA6,-0.9006625972162862,7
2012-01-31,employment,MA9,-0.9362119250172058,7
2012-01-31,employment,Raw,-0.9642904414810813,7
2012-01-31,labor_force,MA3,-0.6023513648596576,7
2012-01-31,labor_force,MA6,-0.5767961929552025,7
2012-01-31,labor_force,MA9,-0.5936285914592048,7
2012-01-31,labor_force,Raw,-0.6697587686715354,7
2012-01-31,laus_unemployment_rate,MA3,1.1176169355543566,7
2012-01-31,laus_unemployment_rate,MA6,1.2623146299083667,7
2012-01-31,laus_unemployment_rate,MA9,1.3497379217713508,7
2012-01-31,laus_unemployment_rate,Raw,1.2531111387264229,7
2012-02-29,employment,MA3,-0.8840431675096995,7
2012-02-29,employment,MA6,-0.8813780483569218,7
2012-02-29,employment,MA9,-0.9200794326239503,7
2012-02-29,employment,Raw,-0.8603135324183038,7
2012-02-29,labor_force,MA3,-0.5949306577210124,7
2012-02-29,labor_force,MA6,-0.5708051190291944,7
2012-02-29,labor_force,MA9,-0.5723451555008706,7
2012-02-29,labor_force,Raw,-0.5208143335559315,7
2012-02-29,laus_unemployment_rate,MA3,1.1895025883549724,7
2012-02-29,laus_unemployment_rate,MA6,1.2275216983460868,7
2012-02-29,laus_unemployment_rate,MA9,1.3524014935124151,7
2012-02-29,laus_unemployment_rate,Raw,1.2464873107930106,7
2012-03-31,employment,MA3,-0.8742628421768155,7
2012-03-31,employment,MA6,-0.854563262068927,7
2012-03-31,employment,MA9,-0.8930114499277506,7
2012-03-31,employment,Raw,-0.773455936505452,7
2012-03-31,labor_force,MA3,-0.5744956739017223,7
2012-03-31,labor_force,MA6,-0.5667146010601695,7
2012-03-31,labor_force,MA9,-0.5622976404117599,7
2012-03-31,labor_force,Raw,-0.48847423544528873,7
2012-03-31,laus_unemployment_rate,MA3,1.2217430334059485,7
2012-03-31,laus_unemployment_rate,MA6,1.1820065790212264,7
2012-03-31,laus_unemployment_rate,MA9,1.3020759290705353,7
2012-03-31,laus_unemployment_rate,Raw,1.1163868123920946,7
2012-04-30,employment,MA3,-0.8003642264033451,7
2012-04-30,employment,MA6,-0.8414937242143953,7
2012-04-30,employment,MA9,-0.8806448404111157,7
2012-04-30,employment,Raw,-0.7456062749357117,7
2012-04-30,labor_force,MA3,-0.5519029395688463,7
2012-04-30,labor_force,MA6,-0.5911709997861384,7
2012-04-30,labor_force,MA9,-0.5877895388914247,7
2012-04-30,labor_force,Raw,-0.6028705432078356,7
2012-04-30,laus_unemployment_rate,MA3,1.0684771302407732,7
2012-04-30,laus_unemployment_rate,MA6,1.1091728453737324,7
2012-04-30,laus_unemployment_rate,MA9,1.2207928326732336,7
2012-04-30,laus_unemployment_rate,Raw,0.8021902693215749,7
2012-05-31,employment,MA3,-0.7476199026495032,7
2012-05-31,employment,MA6,-0.8233063612673744,7
2012-05-31,employment,MA9,-0.8494734641651578,7
2012-05-31,employment,Raw,-0.7039990032584483,7
2012-05-31,labor_force,MA3,-0.537044519708295,7
2012-05-31,labor_force,MA6,-0.5801259707735751,7
2012-05-31,labor_force,MA9,-0.5788523922116757,7
2012-05-31,labor_force,Raw,-0.4755754446483881,7
2012-05-31,laus_unemployment_rate,MA3,0.9663415703549332,7
2012-05-31,laus_unemployment_rate,MA6,1.0939125970996628,7
2012-05-31,laus_unemployment_rate,MA9,1.1615449761972976,7
2012-05-31,laus_unemployment_rate,Raw,0.9459798094389908,7
2012-06-30,employment,MA3,-0.7053773448021959,7
2012-06-30,employment,MA6,-0.7969429395143177,7
2012-06-30,employment,MA9,-0.8168443712326648,7
2012-06-30,employment,Raw,-0.6484103778123586,7
2012-06-30,labor_force,MA3,-0.4768159798847243,7
2012-06-30,labor_force,MA6,-0.5392729006844575,7
2012-06-30,labor_force,MA9,-0.5555469426085888,7
2012-06-30,labor_force,Raw,-0.3103845309099558,7
2012-06-30,laus_unemployment_rate,MA3,0.9926509858020288,7
2012-06-30,laus_unemployment_rate,MA6,1.1239847139974164,7
2012-06-30,laus_unemployment_rate,MA9,1.139773311161259,7
2012-06-30,laus_unemployment_rate,Raw,1.1938422070783734,7
2012-07-31,employment,MA3,-0.6372891625446949,7
2012-07-31,employment,MA6,-0.7250064925296505,7
2012-07-31,employment,MA9,-0.7847748000828041,7
2012-07-31,employment,Raw,-0.543517502802242,7
2012-07-31,labor_force,MA3,-0.3212122897063095,7
2012-07-31,labor_force,MA6,-0.4484327311546009,7
2012-07-31,labor_force,MA9,-0.5183958829651262,7
2012-07-31,labor_force,Raw,-0.14503428615794153,7
2012-07-31,laus_unemployment_rate,MA3,1.137755914217176,7
2012-07-31,laus_unemployment_rate,MA6,1.1198404876088746,7
2012-07-31,laus_unemployment_rate,MA9,1.140897730053262,7
2012-07-31,laus_unemployment_rate,Raw,1.229169546067725,7
2012-08-31,employment,MA3,-0.6288386770669547,7
2012-08-31,employment,MA6,-0.6940573058557801,7
2012-08-31,employment,MA9,-0.7696410328386368,7
2012-08-31,employment,Raw,-0.6787173184541199,7
2012-08-31,labor_force,MA3,-0.2891908773584597,7
2012-08-31,labor_force,MA6,-0.4249318042870741,7
2012-08-31,labor_force,MA9,-0.5000331488905534,7
2012-08-31,labor_force,Raw,-0.38045069661559683,7
2012-08-31,laus_unemployment_rate,MA3,1.1923859045428575,7
2012-08-31,laus_unemployment_rate,MA6,1.0954938502973701,7
2012-08-31,laus_unemployment_rate,MA9,1.1496418887173578,7
2012-08-31,laus_unemployment_rate,Raw,1.1070159017664203,7
2012-09-30,employment,MA3,-0.6025040916356156,7
2012-09-30,employment,MA6,-0.6592409949415293,7
2012-09-30,employment,MA9,-0.7427097613317283,7
2012-09-30,employment,Raw,-0.5703001105612129,7
2012-09-30,labor_force,MA3,-0.30054479674546725,7
2012-09-30,labor_force,MA6,-0.39992641925886535,7
2012-09-30,labor_force,MA9,-0.4760500312426384,7
2012-09-30,labor_force,Raw,-0.34480118925482467,7
2012-09-30,laus_unemployment_rate,MA3,1.0789255272538734,7
2012-09-30,laus_unemployment_rate,MA6,1.0509055814780743,7
2012-09-30,laus_unemployment_rate,MA9,1.130643724602622,7
2012-09-30,laus_unemployment_rate,Raw,0.859934416731292,7
2012-10-31,employment,MA3,-0.5611294447329135,7
2012-10-31,employment,MA6,-0.6037462434965377,7
2012-10-31,employment,MA9,-0.6796879046532142,7
2012-10-31,employment,Raw,-0.4212878195900343,7
2012-10-31,labor_force,MA3,-0.30837160751831083,7
2012-10-31,labor_force,MA6,-0.32433199157150877,7
2012-10-31,labor_force,MA9,-0.4167623694401237,7
2012-10-31,labor_force,Raw,-0.16922179255493755,7
2012-10-31,laus_unemployment_rate,MA3,0.9480335497255129,7
2012-10-31,laus_unemployment_rate,MA6,1.0581681869229442,7
2012-10-31,laus_unemployment_rate,MA9,1.0820707018453388,7
2012-10-31,laus_unemployment_rate,Raw,0.8439734432484609,7
2012-11-30,employment,MA3,-0.47978632797565185,7
2012-11-30,employment,MA6,-0.5581848238875106,7
2012-11-30,employment,MA9,-0.6307392232928678,7
2012-11-30,employment,Raw,-0.43797324058217457,7
2012-11-30,labor_force,MA3,-0.2618508893855628,7
2012-11-30,labor_force,MA6,-0.28401489595984325,7
2012-11-30,labor_force,MA9,-0.3843744636733463,7
2012-11-30,labor_force,Raw,-0.24586466217240083,7
2012-11-30,laus_unemployment_rate,MA3,0.8086378451437165,7
2012-11-30,laus_unemployment_rate,MA6,1.014631379087187,7
2012-11-30,laus_unemployment_rate,MA9,1.0166091645967132,7
2012-11-30,laus_unemployment_rate,Raw,0.6970486962268968,7
2012-12-31,employment,MA3,-0.4367968891105862,7
2012-12-31,employment,MA6,-0.5230160669512914,7
2012-12-31,employment,MA9,-0.5924080132127816,7
2012-12-31,employment,Raw,-0.44282954268691155,7
2012-12-31,labor_force,MA3,-0.2193574982515861,7
2012-12-31,labor_force,MA6,-0.2678316433210425,7
2012-12-31,labor_force,MA9,-0.35250758419710576,7
2012-12-31,labor_force,Raw,-0.22042086845056555,7
2012-12-31,laus_unemployment_rate,MA3,0.7779482874540714,7
2012-12-31,laus_unemployment_rate,MA6,0.9407555195223856,7
2012-12-31,laus_unemployment_rate,MA9,0.9752823309017299,7
2012-12-31,laus_unemployment_rate,Raw,0.770073737103459,7
2013-01-31,employment,MA3,-0.49879884615405684,7
2013-01-31,employment,MA6,-0.5334132660416093,7
2013-01-31,employment,MA9,-0.576204156832094,7
2013-01-31,employment,Raw,-0.6044831187403117,7
2013-01-31,labor_force,MA3,-0.25291039467261334,7
2013-01-31,labor_force,MA6,-0.28860940626116055,7
2013-01-31,labor_force,MA9,-0.31258553681157697,7
2013-01-31,labor_force,Raw,-0.2686111945638121,7
2013-01-31,laus_unemployment_rate,MA3,0.8646243316006547,7
2013-01-31,laus_unemployment_rate,MA6,0.9181498539214464,7
2013-01-31,laus_unemployment_rate,MA9,1.010591562830095,7
2013-01-31,laus_unemployment_rate,Raw,1.098794766339221,7
2013-02-28,employment,MA3,-0.5267603568887235,7
2013-02-28,employment,MA6,-0.5062440810303667,7
2013-02-28,employment,MA9,-0.5549458745129446,7
2013-02-28,employment,Raw,-0.5206329598342884,7
2013-02-28,labor_force,MA3,-0.2475862670881218,7
2013-02-28,labor_force,MA6,-0.26157308838341803,7
2013-02-28,labor_force,MA9,-0.2830439755112516,7
2013-02-28,labor_force,Raw,-0.231195304418604,7
2013-02-28,laus_unemployment_rate,MA3,0.9419904488080134,7
2013-02-28,laus_unemployment_rate,MA6,0.8864780504470454,7
2013-02-28,laus_unemployment_rate,MA9,1.0080148365073758,7
2013-02-28,laus_unemployment_rate,Raw,0.9240156799553075,7
2013-03-31,employment,MA3,-0.5368985210771587,7
2013-03-31,employment,MA6,-0.48956785364148514,7
2013-03-31,employment,MA9,-0.5345778367253152,7
2013-03-31,employment,Raw,-0.47291877921005415,7
2013-03-31,labor_force,MA3,-0.2627536666253329,7
2013-03-31,labor_force,MA6,-0.24756209168494783,7
2013-03-31,labor_force,MA9,-0.2772196214224389,7
2013-03-31,labor_force,Raw,-0.26490629455366205,7
2013-03-31,laus_unemployment_rate,MA3,0.9458506234813443,7
2013-03-31,laus_unemployment_rate,MA6,0.8726454658179578,7
2013-03-31,laus_unemployment_rate,MA9,0.95888487549815,7
2013-03-31,laus_unemployment_rate,Raw,0.781254443013582,7
2013-04-30,employment,MA3,-0.47283643628579214,7
2013-04-30,employment,MA6,-0.48845938203852635,7
2013-04-30,employment,MA9,-0.5194569160745296,7
2013-04-30,employment,Raw,-0.415216036198331,7
2013-04-30,labor_force,MA3,-0.2682267858536848,7
2013-04-30,labor_force,MA6,-0.26731007314186717,7
2013-04-30,labor_force,MA9,-0.2930645367198947,7
2013-04-30,labor_force,Raw,-0.28498091396019026,7
2013-04-30,laus_unemployment_rate,MA3,0.7613714864063145,7
2013-04-30,laus_unemployment_rate,MA6,0.8226282657948436,7
2013-04-30,laus_unemployment_rate,MA9,0.8790012234080201,7
2013-04-30,laus_unemployment_rate,Raw,0.5559570791291865,7
