candidate_id,geo_id,series_type,series_key,comparison,direction,baseline_turn_date,challenger_turn_date,baseline_turn_value_raw,baseline_turn_value_review,challenger_turn_value_raw,challenger_turn_value_review,signed_lag_months,absolute_lag_months,matched,baseline_meaningful_turn_count,challenger_meaningful_turn_count,matched_turn_count,baseline_unmatched_turn_count,challenger_unmatched_turn_count,matched_turn_share,median_absolute_lag_months_by_series,p90_absolute_lag_months_by_series,maximum_absolute_lag_months_by_series,review_smoother,turn_prominence_minimum,turn_minimum_separation_months,turn_prominence_window_months,turn_prominence_min_side_observations,turn_prominence_min_side_coverage_months,turn_max_match_window_months
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2015-02-28,2015-02-28,528.2166909253333,528.2166909253333,528.2166909253333,528.2166909253333,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2015-04-30,2015-04-30,527.0361255305833,527.0361255305833,527.0361255305833,527.0361255305833,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2016-01-31,2016-01-31,552.7782266559167,552.7782266559167,552.7782266559167,552.7782266559167,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2016-02-29,2016-02-29,552.72149838525,552.72149838525,552.72149838525,552.72149838525,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2016-06-30,2016-06-30,559.9354229304166,559.9354229304166,559.9354229304166,559.9354229304166,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2016-10-31,2016-10-31,551.029750217,551.029750217,551.029750217,551.029750217,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2018-03-31,2018-03-31,589.27245123975,589.27245123975,589.27245123975,589.27245123975,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2018-04-30,2018-04-30,587.4737700711667,587.4737700711667,587.4737700711667,587.4737700711667,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2018-05-31,2018-05-31,587.5742394865833,587.5742394865833,587.5742394865833,587.5742394865833,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2018-07-31,2018-07-31,583.8111170221666,583.8111170221666,583.8111170221666,583.8111170221666,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2019-02-28,2019-02-28,592.2030757686666,592.2030757686666,592.2030757686666,592.2030757686666,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2019-05-31,2019-05-31,587.990305282,587.990305282,587.990305282,587.990305282,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2019-07-31,2019-07-31,588.6528974418334,588.6528974418334,588.6528974418334,588.6528974418334,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2019-11-30,2019-11-30,583.4614818741667,583.4614818741667,583.4614818741667,583.4614818741667,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2020-05-31,2020-05-31,596.5591666666667,596.5591666666667,596.5591666666667,596.5591666666667,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2020-06-30,2020-06-30,596.3341666666666,596.3341666666666,596.3341666666666,596.3341666666666,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2020-12-31,2020-12-31,615.6625,615.6625,615.6625,615.6625,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2021-01-31,2021-01-31,615.5591666666666,615.5591666666666,615.5591666666666,615.5591666666666,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2021-09-30,2021-09-30,629.6575,629.6575,629.6575,629.6575,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2022-01-31,2022-01-31,625.5116666666667,625.5116666666667,625.5116666666667,625.5116666666667,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2022-03-31,2022-03-31,626.7908333333334,626.7908333333334,626.7908333333334,626.7908333333334,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2022-04-30,2022-04-30,626.1041666666666,626.1041666666666,626.1041666666666,626.1041666666666,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2022-07-31,2022-07-31,628.2675,628.2675,628.2675,628.2675,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2022-10-31,2022-10-31,623.9066666666666,623.9066666666666,623.9066666666666,623.9066666666666,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2022-12-31,2022-12-31,626.7841666666667,626.7841666666667,626.7841666666667,626.7841666666667,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2024-06-30,2024-06-30,591.2958333333333,591.2958333333333,591.2958333333333,591.2958333333333,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2024-08-31,2024-08-31,592.0575,592.0575,592.0575,592.0575,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2024-11-30,2024-11-30,586.98,586.98,586.98,586.98,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2024-12-31,2024-12-31,587.7983333333333,587.7983333333333,587.7983333333333,587.7983333333333,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2025-01-31,2025-01-31,587.5066666666667,587.5066666666667,587.5066666666667,587.5066666666667,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2025-02-28,2025-02-28,587.8608333333333,587.8608333333333,587.8608333333333,587.8608333333333,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2025-03-31,2025-03-31,587.8291666666668,587.8291666666668,587.8291666666668,587.8291666666668,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2025-04-30,2025-04-30,589.1091666666667,589.1091666666667,589.1091666666667,589.1091666666667,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2025-08-31,2025-08-31,580.38,580.38,580.38,580.38,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2025-09-30,2025-09-30,581.3858333333334,581.3858333333334,581.3858333333334,581.3858333333334,0.0,0.0,True,35,35,35,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2013-09-30,2013-09-30,500274.9583333333,500274.9583333333,500274.9583333333,500274.9583333333,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2013-10-31,2013-10-31,499608.2916666667,499608.2916666667,499608.2916666667,499608.2916666667,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2015-07-31,2015-07-31,580211.1666666666,580211.1666666666,580211.1666666666,580211.1666666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2015-08-31,2015-08-31,580041.8333333334,580041.8333333334,580041.8333333334,580041.8333333334,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2016-04-30,2016-04-30,601158.3333333334,601158.3333333334,601158.3333333334,601158.3333333334,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2016-05-31,2016-05-31,601012.5,601012.5,601012.5,601012.5,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2016-12-31,2016-12-31,628504.1666666666,628504.1666666666,628504.1666666666,628504.1666666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2017-02-28,2017-02-28,628212.5,628212.5,628212.5,628212.5,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2018-03-31,2018-03-31,675927.2083333334,675927.2083333334,675927.2083333334,675927.2083333334,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2018-04-30,2018-04-30,675923.0416666666,675923.0416666666,675923.0416666666,675923.0416666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2018-05-31,2018-05-31,675964.7083333334,675964.7083333334,675964.7083333334,675964.7083333334,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2019-02-28,2019-02-28,651929.125,651929.125,651929.125,651929.125,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2020-05-31,2020-05-31,693220.8333333334,693220.8333333334,693220.8333333334,693220.8333333334,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2020-08-31,2020-08-31,683816.6666666666,683816.6666666666,683816.6666666666,683816.6666666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2021-01-31,2021-01-31,702341.6666666666,702341.6666666666,702341.6666666666,702341.6666666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2021-04-30,2021-04-30,699675.0,699675.0,699675.0,699675.0,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2022-06-30,2022-06-30,743753.1666666666,743753.1666666666,743753.1666666666,743753.1666666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2023-02-28,2023-02-28,711308.3333333334,711308.3333333334,711308.3333333334,711308.3333333334,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2023-05-31,2023-05-31,721164.9166666666,721164.9166666666,721164.9166666666,721164.9166666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2023-06-30,2023-06-30,719164.9166666666,719164.9166666666,719164.9166666666,719164.9166666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2023-07-31,2023-07-31,719998.25,719998.25,719998.25,719998.25,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2023-09-30,2023-09-30,718202.4166666666,718202.4166666666,718202.4166666666,718202.4166666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2024-01-31,2024-01-31,736044.0833333334,736044.0833333334,736044.0833333334,736044.0833333334,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2024-04-30,2024-04-30,726114.9166666666,726114.9166666666,726114.9166666666,726114.9166666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2024-06-30,2024-06-30,729829.1666666666,729829.1666666666,729829.1666666666,729829.1666666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2024-09-30,2024-09-30,711750.0,711750.0,711750.0,711750.0,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2024-11-30,2024-11-30,713791.6666666666,713791.6666666666,713791.6666666666,713791.6666666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2025-03-31,2025-03-31,720508.3333333334,720508.3333333334,720508.3333333334,720508.3333333334,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2025-05-31,2025-05-31,717216.6666666666,717216.6666666666,717216.6666666666,717216.6666666666,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2025-09-30,2025-09-30,733800.0,733800.0,733800.0,733800.0,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20001_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,trough,2025-10-31,2025-10-31,731725.0,731725.0,731725.0,731725.0,0.0,0.0,True,31,31,31,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2015-06-30,2015-06-30,416.22386149924995,416.22386149924995,416.22386149924995,416.22386149924995,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2015-07-31,2015-07-31,415.9402547829167,415.9402547829167,415.9402547829167,415.9402547829167,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2016-09-30,2016-09-30,444.31587798025,444.31587798025,444.31587798025,444.31587798025,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2016-11-30,2016-11-30,443.88365459983333,443.88365459983333,443.88365459983333,443.88365459983333,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2019-03-31,2019-03-31,489.3774980635,489.3774980635,489.3774980635,489.3774980635,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2019-05-31,2019-05-31,488.2709243535,488.2709243535,488.2709243535,488.2709243535,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2019-07-31,2019-07-31,490.09801311174994,490.09801311174994,490.09801311174994,490.09801311174994,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2019-10-31,2019-10-31,488.56007593100003,488.56007593100003,488.56007593100003,488.56007593100003,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2019-11-30,2019-11-30,488.9459947344167,488.9459947344167,488.9459947344167,488.9459947344167,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2020-02-29,2020-02-29,481.97185016225006,481.97185016225006,481.97185016225006,481.97185016225006,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2020-06-30,2020-06-30,490.07666666666665,490.07666666666665,490.07666666666665,490.07666666666665,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2020-07-31,2020-07-31,489.0391666666667,489.0391666666667,489.0391666666667,489.0391666666667,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2022-02-28,2022-02-28,548.5933333333334,548.5933333333334,548.5933333333334,548.5933333333334,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2022-05-31,2022-05-31,544.5508333333333,544.5508333333333,544.5508333333333,544.5508333333333,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2022-07-31,2022-07-31,547.7766666666666,547.7766666666666,547.7766666666666,547.7766666666666,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2023-07-31,2023-07-31,513.3741666666666,513.3741666666666,513.3741666666666,513.3741666666666,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2023-09-30,2023-09-30,516.1991666666667,516.1991666666667,516.1991666666667,516.1991666666667,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2024-01-31,2024-01-31,507.83,507.83,507.83,507.83,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2024-04-30,2024-04-30,511.1275,511.1275,511.1275,511.1275,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2024-09-30,2024-09-30,499.9175,499.9175,499.9175,499.9175,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,peak,2025-02-28,2025-02-28,503.71333333333337,503.71333333333337,503.71333333333337,503.71333333333337,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_ppsf,structural_level_vs_raw_source,trough,2026-04-30,2026-04-30,469.555,469.555,469.555,469.555,0.0,0.0,True,22,22,22,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
price_family_ma12_structural_linked,20002_district_of_columbia_dc__zip,structural_price_level,median_sale_price,structural_level_vs_raw_source,peak,2014-04-30,2014-04-30,490554.1666666667,490554.1666666667,490554.1666666667,490554.1666666667,0.0,0.0,True,25,25,25,0,0,1.0,0.0,0.0,0.0,none,0.0,1,,,,12
